#{"t_start": 1623412792.1950252, "env_id": "quadruped-v2"}
r,l,t,reward_velocity,reward_position,reward_energy,reward_ang_vel,reward_orientation,reward_contact,reward_ctrl,reward
3971.017345,7504,114.144874,0.09987738983931493,0.06575744738719369,0.07602808290413267,0.09996262316893596,0.04220466411467334,0.0984240235880275,0.12362898141145706,0.6058832124137351
2313.511259,3778,170.091034,0.09983946574039546,0.09382963965856725,0.0766188179578548,0.09257520138307787,0.04774263682356959,0.0984238306594919,0.1565496176481247,0.6655792098710815
2059.837023,3392,220.427403,0.09874184767036198,0.07909434312936246,0.07668174943033348,0.09980310157096756,0.03685013357758405,0.09842344839552097,0.09668944776058197,0.5862840715347125
2673.361322,4338,284.617587,0.09979147369951841,0.09311643649602144,0.07660329971559678,0.09986877181029404,0.03683384477780989,0.09842423022823844,0.11548150330781937,0.6201195600352983
941.590332,1638,308.77097,0.08904843054250662,0.038525689144961156,0.07668150709686548,0.0978394250623539,0.03743967126348157,0.09842345902031517,0.09962065517902374,0.5375788373095076
4969.777974,8046,427.750607,0.09998305187454827,0.09413213998663174,0.07667323844453444,0.09970483430854735,0.03689822186024389,0.09842344512881811,0.10989682376384735,0.615711755367171
1308.827915,2137,459.532924,0.09989015949805335,0.09396724444806212,0.07665282588795973,0.0995595252078414,0.036841327543397265,0.09842346095532047,0.10998253524303436,0.6153170787836687
1358.41498,2236,492.337546,0.09978675380552504,0.0934085859000352,0.07667619442317733,0.08051314516384472,0.07027944596615272,0.09842344781330525,0.11942989379167557,0.6385174668637158
1333.376889,2367,527.13668,0.0883495808213321,0.02205995772275377,0.07489766425847796,0.09645665887490866,0.03776672276531777,0.0984234130316462,0.08662062883377075,0.5045746263082073
1500.662537,2442,563.346435,0.09975186325398111,0.0934010162338876,0.07667751341434627,0.09991346158354357,0.03698217576839254,0.09842345840461997,0.12630581855773926,0.6314553072165103
1918.903753,3123,609.509118,0.0998494439022792,0.09350736604409823,0.07667860398041719,0.0999269558949673,0.03683246124055653,0.09842344567757066,0.11459402740001678,0.6198123041399058
1906.575313,3109,655.648638,0.09969229421646567,0.09297060288923936,0.07668231682928103,0.088478595064056,0.057475166683602696,0.09842344698441945,0.09170334786176682,0.6054257705288311
925.449499,1638,679.796124,0.08895547611683056,0.036715462942439256,0.07668172227924169,0.09583211965722858,0.03806849805018523,0.09842352992172859,0.0687045156955719,0.5033813246632258
25.588974,50,680.516466,0.09781241209495055,0.07605613773262365,0.056833879144454494,0.059107510158449277,0.03683245402516205,0.08403451312264644,0.14901988208293915,0.5596967883612256
1826.379493,3022,725.37543,0.09790533959274692,0.07238699954603278,0.07668200816955695,0.09930901380473453,0.03686322340136928,0.09842344284317918,0.09762147068977356,0.5791914980473932
3789.538395,6151,816.153797,0.09994128692118265,0.09421292639435101,0.0766822146166451,0.09804920300002869,0.03857203716848452,0.09842344590365834,0.12060901522636414,0.6264901292307143
1850.449777,3022,860.734263,0.09984750704711048,0.09373825214735217,0.07668231803678403,0.09476979600837096,0.04001769561159731,0.09842344283508189,0.11694593727588654,0.6204249489621834
1749.829154,2881,903.307321,0.09908185627749988,0.0858926934568176,0.07668231853151518,0.09533191158258462,0.03933760357485875,0.0984234449318978,0.08872222155332565,0.5834720499084995
1953.106194,3178,950.287295,0.09934918398725173,0.08788551513383705,0.07668231827864173,0.09959924566494127,0.03686182210533675,0.09842344337972839,0.10100440680980682,0.5998059353595437
1328.070303,2263,983.730722,0.09366465523928472,0.0469744900686808,0.07668222110083378,0.0999106826940975,0.036890549425551304,0.0984234645110044,0.07892189174890518,0.5314679547883576
1654.943453,2692,1023.65669,0.09994675641094797,0.09384127412826188,0.07668231518583646,0.09905929089300304,0.036948274343782214,0.09842343891311862,0.11727488040924072,0.6221762302841909
6143.86744,10000,1171.585104,0.09999524652139814,0.0941707253231625,0.07668196311087092,0.09998635717426013,0.03683350963747249,0.09842344529457049,0.10951274633407593,0.6156039933958106
1511.559689,2469,1208.139353,0.09952628882475362,0.09148845571901423,0.07668231667435485,0.09811695137606354,0.03705933517567075,0.0984234491446045,0.12722934782505035,0.6285261447395118
1583.374085,2585,1246.630033,0.09938762582866402,0.09097076352348615,0.07668231469881659,0.09965531767901847,0.03683807801201875,0.09842345339036383,0.1141960620880127,0.6161536152203805
2950.605971,4794,1317.358699,0.09994951230394522,0.09382798844264292,0.0766823186084044,0.09539248371853279,0.04317096766000467,0.09842344530879812,0.08875061571598053,0.5961973317583086
1395.309397,2389,1352.612243,0.09276565773048902,0.039974516656908286,0.07668187946389055,0.09707045883472415,0.03760550150987249,0.09842344141911796,0.10297517478466034,0.5454966303996628
3890.455893,6308,1445.792919,0.09994443322264372,0.09422187267675414,0.0766821623165231,0.0979907602411526,0.038773302777632385,0.09842347513992562,0.09552855044603348,0.6015645568206651
1462.868164,2395,1481.144287,0.09945372192422329,0.09061450990568318,0.07668094130211846,0.09530212926815579,0.038609339912740646,0.09842343748542445,0.12193096429109573,0.6210150440894415
1091.723117,1798,1507.740482,0.0970894265606018,0.07629996794471999,0.0766670408178927,0.0999193581288001,0.03683330092757372,0.09842315947164747,0.10260100662708282,0.5878332604783185
1483.783061,2498,1544.529226,0.09659509207287736,0.063239094046228,0.07668041699277046,0.09239353384918093,0.04202612490288169,0.09842334963909437,0.13925859332084656,0.6086162048238795
1455.70238,2386,1579.818081,0.09968287411498063,0.09399765384758041,0.07668222212213782,0.09946795225911109,0.03719985635112812,0.0984234403627914,0.1270470768213272,0.6325010758790567
1865.158555,3048,1625.040819,0.09984078625473912,0.09419813935007043,0.07668231860624912,0.0929312334163138,0.043112933927907916,0.09842344557650157,0.11793752759695053,0.6231263847287325
6237.554252,10000,1772.939917,0.09951894442650884,0.0701598679741193,0.07667912916975875,0.09390388257590104,0.09488582421839406,0.09842344529262342,0.09265217185020447,0.6262232655075098
1438.116718,2372,1807.978876,0.09880056329709314,0.08611757808923262,0.0717119706102695,0.09609282955460367,0.03740692758676054,0.09842339816038538,0.1375567615032196,0.6261100288015645
3599.948121,5834,1894.18749,0.09995094465929218,0.09400792724434404,0.07668158914835677,0.09886286440470958,0.03735243050580072,0.09842348579610163,0.09919776022434235,0.6044770019829473
1632.390441,2671,1933.972257,0.09974774662776305,0.09354833360514904,0.07667674916365545,0.09378732614893144,0.040385144959959006,0.09842343914486613,0.11831121891736984,0.6208799585676938
3497.108681,5632,2017.076608,0.09972792575104089,0.09112433234995776,0.0766819210743592,0.09998877562826199,0.03683321327906235,0.09842345375047204,0.1017051637172699,0.6044847855504242
1727.543977,2881,2059.959615,0.09777239451206605,0.07149680128999089,0.07668221852840656,0.09176808304203533,0.04481124966868005,0.09842344493484606,0.09811442345380783,0.5790686154298328
981.436891,1638,2083.998516,0.09537535197567726,0.06648085485476164,0.07668172227924169,0.09977183097244814,0.036834907357391956,0.09842352992172859,0.10301392525434494,0.5765821226155943
2203.581218,3748,2139.483403,0.097100580058136,0.05726881681464633,0.07668175916483383,0.09992989451426842,0.03701329786694912,0.0984234984663784,0.13226982951164246,0.5986876763968545
1846.351854,3103,2185.256329,0.0961358572350869,0.053939289037086696,0.0766823182689837,0.09978887073789355,0.036935630685590866,0.09842344741383989,0.16396546363830566,0.6258708770167873
1869.74158,3048,2230.453161,0.09943734663882486,0.08946306976088979,0.07666760787946174,0.09993837170693111,0.03683293057993819,0.09842373909004593,0.12205038964748383,0.6228134553035753
1639.980608,2671,2269.926304,0.09993178512797996,0.09408327366190404,0.07666706757913702,0.09978442398282432,0.03683486447748,0.09842343800801621,0.11259911954402924,0.6183239723813708
1333.607224,2235,2302.904335,0.09620400839507325,0.06314698007106118,0.0766808307927959,0.09959086460763061,0.03684918705031753,0.09842344700175808,0.12816444039344788,0.5990597583120844
1355.15712,2233,2335.937002,0.09980839308805992,0.09407462769272053,0.07667500782191508,0.08647594629223403,0.04997801903357431,0.09842344526082378,0.12479295581579208,0.6302283950051197
1037.900014,1798,2362.51427,0.09721402220788271,0.07892995129779524,0.07668202812801317,0.05911001148008596,0.049009026501917186,0.09842350529684345,0.1196441501379013,0.579012695050439
1339.65278,2248,2395.769718,0.0943338420691794,0.05214243576178297,0.0766823121206629,0.09990839951005331,0.03688214403174258,0.09842345717395284,0.16020843386650085,0.6185810245338749
1433.977466,2375,2431.133688,0.09901729809099029,0.09085332048203634,0.07668230828988792,0.08857300786203158,0.042505604611244766,0.0984234339941903,0.11797107756137848,0.6140260508917597
2325.131509,3778,2486.960346,0.09983309750269725,0.0931927402641085,0.07668231860930956,0.09976829600977688,0.0368375723200223,0.09842344533778291,0.10489988327026367,0.6096373533139611
3106.98127,5038,2561.506731,0.09983337325628072,0.09332881530093476,0.07668231833692198,0.09982776989849229,0.03683691795557465,0.09842344536691468,0.11568368226289749,0.6206163223780166
4916.27237,7981,2679.690467,0.09999113483519262,0.09415161132047474,0.07668231860892993,0.09999019356228589,0.036832084505564355,0.09842344534622309,0.11037414520978928,0.6164449333884598
1881.346863,3103,2725.552176,0.09744629674506868,0.06644393207036983,0.076682318091305,0.09983528940525539,0.036894888529245794,0.09842344741371983,0.14038173854351044,0.6161079107984749
1753.490592,2880,2768.193326,0.09844574650451599,0.07825312927619307,0.07668230572477604,0.09982666359151363,0.03684358404529811,0.09842344475703858,0.09345746785402298,0.5819323417533584
3864.053911,6258,2860.8218,0.09984540945350046,0.09304942130284637,0.0766823186083308,0.09979181899334826,0.036846964642507134,0.09842344534523989,0.11516780406236649,0.6198071824081395
1520.112335,2500,2897.753598,0.09662894105166694,0.06346962273655977,0.07668231379975302,0.09989318452380515,0.03684872835631392,0.09842343634788377,0.10947886854410172,0.5814250953600842
1154.361925,1915,2925.972444,0.09583294555112512,0.06600765805583422,0.07668231468831549,0.09998250300672823,0.03691649576023111,0.0984234587543748,0.1326141059398651,0.6064594817564741
3864.091126,6258,3018.380727,0.09984540843642048,0.09304942065536415,0.0766821742911491,0.09979194051140161,0.036846964246467245,0.09842344535074796,0.11516780406236649,0.619807157553917
1547.172805,2510,3055.461989,0.09980076382819103,0.09335915581200252,0.07668231125456582,0.099168039675676,0.03693083299188168,0.09842343453620499,0.0906563550233841,0.5950208931219061
2246.256678,3748,3110.854435,0.09717893739938864,0.05701661691938015,0.07668231859713798,0.09996031278254937,0.036899952521782485,0.09842344581126093,0.08901011198759079,0.5551716960190903
2291.224975,3846,3167.917032,0.09705350202732019,0.05627879103434831,0.07666314246587169,0.08740250482528411,0.07357809738068455,0.09842424004034178,0.101527139544487,0.5909274173183376
938.600454,1638,3192.212688,0.09176321496477377,0.04879410110557342,0.07668172227924169,0.08009125486159228,0.0518097737667029,0.09842352992172859,0.05176596716046333,0.499329564060076
1306.866743,2219,3225.019092,0.09672644412327915,0.06852135043258274,0.07668230312237326,0.07574249763508495,0.09457527572722282,0.09842343321008397,0.09933703392744064,0.6100083381780675
1355.979093,2322,3259.490913,0.0960220707958198,0.061240550354659674,0.07667735392460209,0.07781031432953918,0.08534198966892625,0.09842344014525212,0.08330661803483963,0.5788223372536386
1439.993796,2398,3294.943991,0.0981923998256037,0.08059707295200448,0.0750838457199007,0.09527591901701016,0.03901837542635757,0.09842343765239253,0.1410471796989441,0.6276382302922131
2766.292264,4498,3361.32399,0.09925101124409286,0.08285785910353517,0.07667100683201,0.09992852545446612,0.03685201110987143,0.09842318081408803,0.12926945090293884,0.6232530454610025
6153.534572,10000,3509.332401,0.09994957809760474,0.09406234480218141,0.07668207722859632,0.09941279308507721,0.03723442362296996,0.09842340517862412,0.12102735042572021,0.626791972440774
1637.254343,2816,3551.21201,0.09474216716944203,0.045559408304476134,0.07668231825846626,0.09984629099557157,0.03716447147781483,0.09842344265957786,0.09714004397392273,0.5495581428392714
1442.965993,2367,3586.355896,0.09897224428428268,0.08763196450072455,0.0766823015080359,0.09754040756570034,0.03695713757503958,0.09842343088738631,0.12186196446418762,0.6180694507853569
1458.30752,2489,3623.282548,0.09640880772116195,0.06178964630940508,0.07668231739908582,0.08738108785452409,0.05120539208840026,0.09842344001211772,0.15822486579418182,0.6301155571788768
5020.542537,8050,3742.180842,0.09994609798357695,0.09389003611681757,0.07668231860892967,0.09845416886684427,0.03868928119458505,0.09842344534620211,0.10841232538223267,0.6144976734991883
1791.404579,3022,3786.830612,0.0965390690405611,0.05840847698144437,0.07668231803678403,0.08994941561366042,0.04900151106539191,0.09842344283508189,0.09650009125471115,0.5655043248276349
1832.867776,3012,3831.630691,0.09943265859098427,0.09007356980840776,0.0766823178294857,0.08783647393875162,0.05746552544216765,0.0984234422324067,0.08589940518140793,0.5958133930236116
