#{"t_start": 1623412792.4662178, "env_id": "quadruped-v2"}
r,l,t,reward_velocity,reward_position,reward_energy,reward_ang_vel,reward_orientation,reward_contact,reward_ctrl,reward
2222.206452,4408,67.883734,0.09906412820004759,0.08894540384884271,0.0203303876798515,0.09974285477909116,0.049834300666321774,0.09845578137577549,0.06991888582706451,0.5262917423769947
2375.05717,3950,126.642174,0.0999850085819377,0.09418474729971693,0.07082002988793555,0.09991097133383486,0.0368022429726709,0.098418250999248,0.11109078675508499,0.6112120378304289
2022.808828,3316,175.63184,0.09934449700952856,0.08744069804130093,0.0766756272981388,0.09966338520495488,0.03687204116000213,0.09842363918089321,0.14839300513267517,0.6468128930274938
2795.235098,4550,243.067312,0.09999786514184886,0.0941087048815414,0.07668198607710412,0.09993630394366199,0.0368036688719424,0.09842344539625293,0.11032765358686447,0.6162796278992162
1314.705016,2173,275.31072,0.09800360038369528,0.0786957697362234,0.07664430212143232,0.09928503282807191,0.036850670338890695,0.09842297301040256,0.12171829491853714,0.6096206433372533
1453.670373,2383,310.420048,0.0996092987080312,0.09206402144389766,0.07668227779810063,0.09619867591082644,0.038283669421354354,0.0984234380303451,0.0985623449087143,0.5998237262212697
1429.241446,2358,345.251759,0.09922591012318274,0.0913392244179067,0.07668214817367627,0.090233533624438,0.0422438608683999,0.09842342892328557,0.10793690383434296,0.6060850099652322
1878.061504,3098,390.952802,0.09826374643327601,0.07693878117843372,0.07667573533873302,0.09988282149433053,0.03692015321488757,0.09842344881970298,0.12401216477155685,0.6111168512509207
1779.193981,2998,435.499633,0.09798528368789663,0.07107770114763962,0.0766823178888186,0.08774949150941502,0.05674288497121376,0.09842344214431137,0.10692746192216873,0.5955885832714638
1021.128367,1798,462.197295,0.09449080164762474,0.06291961914524229,0.07668202812805541,0.06406740222361972,0.07258490198075179,0.09842350529684979,0.13429048657417297,0.6034587449963167
842.010904,1498,484.170353,0.08313858557544897,0.023566609126327586,0.07668215741919338,0.0977181575482685,0.03697310270161692,0.09842346487257714,0.09304127842187881,0.5095433556653113
6226.73284,10000,632.015193,0.09975264586954828,0.0854913090398947,0.07667804317906717,0.09990624553558508,0.03686957181794858,0.09842344529318622,0.05074099078774452,0.5478622515229745
1327.430008,2170,664.098224,0.09950622313018298,0.09215413973834412,0.07668230315978337,0.07115382625768794,0.07697213684828358,0.09842342828181405,0.12387968599796295,0.6387717434140591
