#{"t_start": 1623412792.427449, "env_id": "quadruped-v2"}
r,l,t,reward_velocity,reward_position,reward_energy,reward_ang_vel,reward_orientation,reward_contact,reward_ctrl,reward
996.498718,2209,35.220063,0.08770041775468917,0.061500505551580945,0.042979705201226355,0.03274395958594436,0.07331160511648346,0.09904395284441395,0.10557139664888382,0.5028515427032221
2291.107865,4096,96.153079,0.09964637781663914,0.09070268581119127,0.07598382208651074,0.09186150625297473,0.0530414737208348,0.09842237527510109,0.13256186246871948,0.6422201034319713
2033.781937,3343,145.722176,0.09897904272842602,0.08254387128996879,0.07667261564452284,0.09985501746400435,0.03683311732932315,0.09842345993609358,0.10021460801362991,0.5935217324059687
1831.60558,2998,190.248954,0.0997969881934238,0.09335906702208512,0.07668118372992275,0.08835330213729904,0.056925261980378006,0.09842335068614212,0.09149066358804703,0.6050298173372979
1437.144016,2365,225.205241,0.09863656381371344,0.08517199474670106,0.07667577515037381,0.09686800860069376,0.03702673298289021,0.0984236232690843,0.1132768839597702,0.6060795825232268
1097.303308,1798,251.765695,0.0988439392838635,0.08790527498908081,0.07668202812801492,0.09490052998620188,0.03788786176937865,0.09842350529684309,0.09433624893426895,0.5889793883876517
6180.80795,10000,399.570608,0.09989199297450496,0.09198585480325178,0.07668184049956726,0.09999904161126699,0.0368335863083401,0.09842338919763588,0.13441091775894165,0.6382266231535086
1952.93563,3185,446.734717,0.09908269406516507,0.08458458713238226,0.07668213401017787,0.09942351151953412,0.036912344345510474,0.09842344370094244,0.10271815955638885,0.5978268743301011
1527.770235,2525,484.02546,0.09949440272788179,0.09296965753248887,0.07668141856818195,0.08759876013892356,0.048927575842229315,0.09842343492391141,0.11794261634349823,0.6220378660771151
1576.670004,2565,521.731958,0.09989859244154635,0.09413565918537722,0.07667753011156624,0.09988910340655617,0.036838329994514016,0.0984234477951434,0.10918378829956055,0.6150464512342639
2083.977109,3411,572.245681,0.09952334298634948,0.08973589909149407,0.07664954325722861,0.09773046118558014,0.03752920537204136,0.09842344649700888,0.11147692054510117,0.6110688189348037
2424.707993,3946,630.70957,0.09986230972609063,0.0932944576641328,0.0766541381676229,0.09998135291771065,0.036833711386544114,0.09842344506921358,0.11740479618310928,0.622454211114424
