#{"t_start": 1623412792.5052614, "env_id": "quadruped-v2"}
r,l,t,reward_velocity,reward_position,reward_energy,reward_ang_vel,reward_orientation,reward_contact,reward_ctrl,reward
2951.630846,5830,88.963221,0.09994001941063335,0.07421671768328096,0.07608280657889317,0.09698439862741148,0.04147751879916066,0.09842193416557478,0.1247635930776596,0.6118869883426141
1502.343442,2595,127.665339,0.09636820301696888,0.06067728039041806,0.07657323793660359,0.08702944658727929,0.05314080399498784,0.09842262512200653,0.10518208891153336,0.5773936859597975
1086.012488,1915,155.899266,0.09971426923688562,0.0938931399839936,0.07666883975523148,0.09727725553529185,0.03739882735464947,0.09842319853157018,0.11141405254602432,0.6147895829436465
3410.162914,5536,237.856984,0.0999427252304492,0.09408389409182283,0.07668231642609118,0.09673793366893958,0.04090636839880605,0.09842344508951122,0.10599777847528458,0.6127744613809046
971.705015,1638,262.125578,0.09651498278525251,0.07432048629025761,0.07667784833156538,0.07493321276970384,0.06989713769414146,0.09842365082056645,0.06732786446809769,0.5580951831595848
1613.728906,2649,301.253225,0.09962242090787475,0.09257868062235339,0.07668231793046693,0.09053480610522827,0.045302693636132034,0.09842344685298174,0.10341591387987137,0.6065602799349086
2268.297295,3685,355.649121,0.09995552574415956,0.09323881162924713,0.07590411955473274,0.08694452921341068,0.08331402218887624,0.09842343689873143,0.10416167229413986,0.6419421175232977
1611.267704,2629,394.469122,0.0994276344945185,0.0907388129040641,0.07668231133538628,0.09820200410744934,0.03735083895911486,0.09842344867024226,0.08228085935115814,0.5831059098219334
2210.796343,3598,447.969888,0.09844304999522369,0.07534160507018228,0.07668231855296732,0.0998974378466791,0.036834680439927825,0.09842344579980863,0.08472858369350433,0.5703511213982932
3400.189651,5533,529.366027,0.09975778514559931,0.09081315761270005,0.07668216759071106,0.09908460924026834,0.037111521252531254,0.09842344534287323,0.09884560853242874,0.6007182947171119
1980.519225,3218,577.123076,0.09842392130214074,0.07641786074979029,0.07664606360064669,0.09993345855223747,0.03684161532085294,0.09842344573924135,0.14086812734603882,0.6275544926109482
1833.575011,2998,621.378482,0.09974871749589832,0.09416741334565613,0.07668165657898607,0.08520580045511317,0.07165215066913021,0.09842344212131099,0.1533358097076416,0.6792149903737366
2026.114881,3336,670.864373,0.09894121880602466,0.08283942043528456,0.07668231268476937,0.09623195632982061,0.03867073616548435,0.09842344394500391,0.11760574579238892,0.6093948341587763
1058.995889,1798,697.438159,0.09136836988825175,0.04397620992262371,0.07668202812801317,0.09969821600291494,0.03689901317054794,0.09842350529684345,0.14733891189098358,0.5943862543001786
1465.89826,2395,732.900934,0.0997418912099257,0.09351708282375772,0.0765150827317692,0.09904856883461574,0.03690252242869093,0.09842185779933899,0.11221301555633545,0.6163600213844337
1467.172897,2418,768.584854,0.09940068413598639,0.09260785902428509,0.07668174052916474,0.09015418644450159,0.04344352518797809,0.09842345611982904,0.10470258444547653,0.6054140358872215
5977.499069,9677,911.431581,0.09993725101075907,0.09319466449083,0.07668230901671513,0.09993595062151853,0.03684277652945671,0.09842344534467805,0.11109275370836258,0.6161091507223201
