Wall time,Step,Value
1622628733.2515888,98304,0.013541639782488346
1622628738.8892474,100352,0.01392859686166048
1622628744.562433,102400,0.013947981409728527
1622628750.199745,104448,0.013136657886207104
1622628755.811759,106496,0.013463121838867664
1622628761.4903886,108544,0.014659627340734005
1622628767.2799556,110592,0.014185615815222263
1622628772.8693802,112640,0.015623996965587139
1622628778.8789487,114688,0.015931900590658188
1622628784.6896143,116736,0.016051439568400383
1622628790.390576,118784,0.01681932620704174
1622628796.23751,120832,0.017393697053194046
1622628802.08417,122880,0.016954131424427032
1622628807.814649,124928,0.016815589740872383
1622628813.5310974,126976,0.01677422970533371
1622628819.3256395,129024,0.016691632568836212
1622628824.9999905,131072,0.016740307211875916
1622628830.9323354,133120,0.014842404052615166
1622628836.7478273,135168,0.01558785978704691
1622628842.4486809,137216,0.016699038445949554
1622628848.268105,139264,0.01582213118672371
1622628853.928131,141312,0.015625931322574615
1622628859.7855282,143360,0.015474960207939148
1622628865.5221403,145408,0.015085440129041672
1622628871.124656,147456,0.01476957555860281
1622628876.7412312,149504,0.01324837189167738
1622628882.6929615,151552,0.012788495980203152
1622628888.5369198,153600,0.015389924868941307
1622628894.4246297,155648,0.015546701848506927
1622628900.3550062,157696,0.014670041389763355
1622628906.1191638,159744,0.012739663012325764
1622628912.0530794,161792,0.012803333811461926
1622628917.7787282,163840,0.010221073403954506
1622628923.4380727,165888,0.009961600415408611
1622628929.0576954,167936,0.009959843009710312
1622628935.0131595,169984,0.008837847970426083
1622628940.6541255,172032,0.008144640363752842
1622628946.3635004,174080,0.008197384886443615
1622628952.1344926,176128,0.00822758860886097
1622628957.8569503,178176,0.008147716522216797
1622628963.6055672,180224,0.00898203905671835
1622628969.2432804,182272,0.01055103074759245
1622628975.0250852,184320,0.010464117862284184
1622628980.7317386,186368,0.009329067543148994
1622628986.6601875,188416,0.008174046874046326
1622628992.4583366,190464,0.00819130428135395
1622628998.30722,192512,0.008177163079380989
1622629004.2380059,194560,0.008159835822880268
1622629009.8918648,196608,0.00843855831772089
1622629015.602846,198656,0.008553098887205124
1622629021.4045768,200704,0.010964598506689072
1622629027.231893,202752,0.010613624937832355
1622629032.958838,204800,0.008055140264332294
1622629038.684292,206848,0.007692413404583931
1622629044.357673,208896,0.01017462182790041
1622629050.0916412,210944,0.010335536673665047
1622629055.710198,212992,0.010605999268591404
1622629061.536198,215040,0.01045188494026661
1622629067.5463052,217088,0.010265873745083809
1622629073.2893288,219136,0.01054096408188343
1622629078.9395218,221184,0.010481449775397778
1622629085.1136248,223232,0.010751064866781235
1622629091.1651564,225280,0.010940426029264927
1622629097.6841772,227328,0.011015363968908787
1622629103.348437,229376,0.010949105955660343
1622629109.6679778,231424,0.008779888041317463
1622629116.5645957,233472,0.010046731680631638
1622629122.6798959,235520,0.010103943757712841
1622629128.711927,237568,0.010131759569048882
1622629134.3995504,239616,0.011934899725019932
1622629141.095096,241664,0.012288493104279041
1622629146.936547,243712,0.012254082597792149
1622629152.625682,245760,0.012172436341643333
1622629158.5500517,247808,0.012116960249841213
1622629164.5770469,249856,0.012302626855671406
1622629170.7543945,251904,0.010390807874500751
1622629177.7618682,253952,0.010469455271959305
1622629185.5969477,256000,0.010573246516287327
1622629193.650599,258048,0.010805807076394558
1622629201.475873,260096,0.010583917610347271
1622629209.2853482,262144,0.011340063065290451
1622629217.52847,264192,0.011322345584630966
1622629225.527167,266240,0.01135554350912571
1622629233.4413302,268288,0.013454439118504524
1622629241.4853184,270336,0.013188080862164497
1622629249.7145169,272384,0.014458049088716507
1622629257.6844895,274432,0.013847925700247288
1622629265.741692,276480,0.015751490369439125
1622629273.6622021,278528,0.015650758519768715
1622629280.3964496,280576,0.015843849629163742
1622629286.2893922,282624,0.01661534793674946
1622629292.0710502,284672,0.015466701239347458
1622629298.5265265,286720,0.015428854152560234
1622629305.6227517,288768,0.01665611006319523
1622629313.3068178,290816,0.014938346110284328
1622629321.3516726,292864,0.01708417385816574
1622629329.3353653,294912,0.017115943133831024
1622629337.202691,296960,0.017066441476345062
1622629344.9934444,299008,0.017400993034243584
1622629352.9791994,301056,0.016161173582077026
1622629361.057376,303104,0.016246970742940903
1622629369.0615435,305152,0.016030343249440193
1622629377.0285652,307200,0.01572602242231369
1622629385.0103292,309248,0.015558498911559582
1622629393.1379812,311296,0.013177904300391674
1622629401.5019243,313344,0.013102907687425613
1622629409.569131,315392,0.013208053074777126
1622629417.2803278,317440,0.01210296992212534
1622629425.3085718,319488,0.012096131220459938
1622629433.2825644,321536,0.012171359732747078
1622629440.8534956,323584,0.011012093164026737
1622629448.8622596,325632,0.011058337986469269
1622629456.8756618,327680,0.009814308024942875
1622629464.7472057,329728,0.009783599525690079
1622629472.8315692,331776,0.009602717123925686
1622629480.9276283,333824,0.008798353374004364
1622629488.8218024,335872,0.009897536598145962
1622629496.7465253,337920,0.01043510902673006
1622629504.7092948,339968,0.008901873603463173
1622629512.7294703,342016,0.008993764407932758
1622629520.5112722,344064,0.006568847689777613
1622629528.4785764,346112,0.007490209303796291
1622629536.597308,348160,0.008062153123319149
1622629544.485452,350208,0.007630296051502228
1622629552.3593483,352256,0.007990174926817417
1622629560.3946705,354304,0.009227443486452103
1622629568.5052097,356352,0.010280990041792393
1622629576.7329702,358400,0.010260673239827156
1622629584.821943,360448,0.01155798975378275
1622629592.7536218,362496,0.01108340173959732
1622629600.8179038,364544,0.011439712718129158
1622629608.7743957,366592,0.011239977553486824
1622629616.6418533,368640,0.010258892551064491
1622629624.7382612,370688,0.010896333493292332
1622629632.8738976,372736,0.010811598040163517
1622629640.857377,374784,0.010705971159040928
1622629648.9743228,376832,0.010680382139980793
1622629657.0540905,378880,0.011124158278107643
1622629665.203914,380928,0.012550508603453636
1622629673.2240622,382976,0.012970619834959507
1622629681.4153938,385024,0.012747255153954029
1622629689.6307504,387072,0.011889103800058365
1622629697.6658905,389120,0.011373058892786503
1622629705.4721816,391168,0.01162608340382576
1622629713.7115414,393216,0.011976758018136024
1622629721.7946627,395264,0.013019565492868423
1622629730.0520172,397312,0.012086572125554085
1622629738.5107322,399360,0.012052222155034542
1622629746.7625482,401408,0.012181988917291164
1622629754.9641805,403456,0.011885257437825203
1622629762.8641772,405504,0.010897011496126652
1622629770.9156115,407552,0.012459447607398033
1622629778.8764045,409600,0.01313446182757616
1622629786.9227114,411648,0.01187492161989212
1622629794.755857,413696,0.01233033649623394
1622629802.6747704,415744,0.011919697746634483
1622629810.8561811,417792,0.011793467216193676
1622629818.8410356,419840,0.011858241632580757
1622629826.8355188,421888,0.011500603519380093
1622629834.699893,423936,0.011536281555891037
1622629842.4892473,425984,0.011465856805443764
1622629850.616047,428032,0.011447462253272533
1622629858.730074,430080,0.010770336724817753
1622629867.038382,432128,0.00967573281377554
1622629875.0851343,434176,0.00979102123528719
1622629883.0405142,436224,0.00977746769785881
1622629891.218975,438272,0.009541166014969349
1622629899.1142647,440320,0.009536138735711575
1622629907.3173354,442368,0.011490103788673878
1622629915.6159377,444416,0.011790232732892036
1622629923.8815424,446464,0.012144699692726135
1622629932.0065794,448512,0.012147733010351658
1622629940.0525525,450560,0.011603791266679764
1622629948.1906786,452608,0.011437944136559963
1622629956.343193,454656,0.011405810713768005
1622629964.5498915,456704,0.011055010370910168
1622629972.4888296,458752,0.010114126838743687
1622629981.0655038,460800,0.009584002196788788
1622629989.200629,462848,0.009685095399618149
1622629997.060195,464896,0.010042858310043812
1622630005.2178578,466944,0.011155525222420692
1622630013.3823977,468992,0.012104775756597519
1622630021.4522486,471040,0.012104453518986702
1622630029.5129116,473088,0.012232931330800056
1622630037.5559242,475136,0.012271136976778507
1622630045.6246393,477184,0.012281707488000393
1622630053.762669,479232,0.01269048172980547
1622630061.64558,481280,0.012438114732503891
1622630069.6908705,483328,0.012382305227220058
1622630077.9165623,485376,0.012526234611868858
1622630086.118162,487424,0.012554697692394257
1622630094.2057798,489472,0.012359929271042347
1622630102.3359709,491520,0.013002561405301094
1622630110.7244518,493568,0.010871202684938908
1622630119.3254497,495616,0.010143752209842205
1622630127.4917579,497664,0.008716767653822899
1622630135.4594545,499712,0.008694580756127834
1622630143.4962866,501760,0.00873654242604971
1622630151.4814818,503808,0.008809174410998821
1622630159.615557,505856,0.009048454463481903
1622630167.6705287,507904,0.009245352819561958
