metric,value,step
reward,0.6583897471427917,858313.0
reward,0.657236635684967,860361.0
reward,0.6625568866729736,862064.0
reward,0.6714252829551697,863796.0
reward,0.6688748598098755,865844.0
reward,0.6719332933425903,867535.0
reward,0.6766577363014221,869583.0
reward,0.6700929403305054,871631.0
reward,0.6672719120979309,873679.0
reward,0.6738697290420532,875727.0
reward,0.6768938899040222,877283.0
reward,0.6680653691291809,879331.0
reward,0.6599742770195007,881150.0
reward,0.6624041795730591,882270.0
reward,0.657769501209259,884318.0
reward,0.6590756773948669,886366.0
reward,0.6578919887542725,888414.0
reward,0.65852952003479,890462.0
reward,0.6547267436981201,892510.0
reward,0.643339991569519,894558.0
reward,0.6436573266983032,896606.0
reward,0.6420046091079712,898654.0
reward,0.649401068687439,900702.0
reward,0.651131808757782,901838.0
reward,0.6577879190444946,903886.0
reward,0.6524438858032227,905934.0
reward,0.6560069918632507,907982.0
reward,0.6520680785179138,910030.0
reward,0.6435617804527283,912078.0
reward,0.6530052423477173,914126.0
reward,0.6501848101615906,915793.0
reward,0.6394995450973511,917841.0
reward,0.6394939422607422,919889.0
reward,0.6435562968254089,920740.0
reward,0.646433413028717,922424.0
reward,0.6500627994537354,924472.0
reward,0.6573582887649536,926107.0
reward,0.6557639241218567,928155.0
reward,0.6543216109275818,930203.0
reward,0.655160129070282,932251.0
reward,0.6508588790893555,933941.0
reward,0.6479350328445435,935989.0
reward,0.6488373875617981,938037.0
reward,0.6561252474784851,940085.0
reward,0.6601579785346985,942133.0
reward,0.6648563146591187,943693.0
reward,0.6674953699111938,945642.0
reward,0.6686083078384399,947690.0
reward,0.6574781537055969,949738.0
reward,0.652942955493927,951786.0
reward,0.652901291847229,953834.0
reward,0.6542620062828064,955882.0
reward,0.6547703146934509,957445.0
reward,0.6593127846717834,959493.0
reward,0.6616083979606628,961201.0
reward,0.6700981259346008,963249.0
reward,0.677100419998169,965297.0
reward,0.6775820255279541,967345.0
reward,0.6773606538772583,969393.0
reward,0.6713996529579163,970476.0
reward,0.6667617559432983,972175.0
reward,0.6666433811187744,973838.0
reward,0.6693847179412842,975886.0
reward,0.6671504378318787,977934.0
reward,0.6713404655456543,979982.0
reward,0.675981342792511,982030.0
reward,0.675284743309021,984078.0
reward,0.6738059520721436,986126.0
reward,0.6797564029693604,988174.0
reward,0.6784194707870483,990222.0
reward,0.6771181225776672,992270.0
reward,0.6812003254890442,994318.0
reward,0.6809649467468262,996366.0
reward,0.6903730034828186,998414.0
reward,0.697272002696991,1000462.0
reward,0.703880250453949,1002510.0
reward,0.6955699324607849,1004558.0
reward,0.6899874806404114,1006606.0
reward,0.6965787410736084,1008312.0
reward,0.6909947395324707,1010360.0
reward,0.6767482161521912,1012408.0
reward,0.6815874576568604,1014456.0
reward,0.6914991140365601,1016504.0
reward,0.6922979950904846,1018552.0
reward,0.6922756433486938,1020600.0
reward,0.6923421025276184,1022648.0
reward,0.6920831799507141,1024696.0
reward,0.6945135593414307,1026744.0
reward,0.6933179497718811,1028792.0
reward,0.6905633211135864,1030840.0
reward,0.6848384141921997,1032888.0
reward,0.6890892386436462,1034936.0
reward,0.6945641040802002,1036984.0
reward,0.6880739331245422,1039032.0
reward,0.6956266164779663,1041080.0
reward,0.6906244158744812,1043128.0
reward,0.6932413578033447,1044892.0
reward,0.6888468265533447,1046940.0
reward,0.690269410610199,1048988.0
reward,0.688755989074707,1051036.0
reward,0.6936622262001038,1053084.0
reward,0.6984742283821106,1055132.0
reward,0.7088767290115356,1057180.0
reward,0.7032861709594727,1059228.0
reward,0.711839497089386,1061276.0
reward,0.7178628444671631,1063324.0
reward,0.7196620106697083,1064944.0
reward,0.7138038873672485,1066992.0
reward,0.717068612575531,1069040.0
reward,0.726069986820221,1071088.0
reward,0.7216148972511292,1073136.0
reward,0.7201336622238159,1075184.0
reward,0.7176091074943542,1077232.0
reward,0.7212586402893066,1079085.0
reward,0.7232208847999573,1080782.0
reward,0.7284206748008728,1082372.0
reward,0.7294871211051941,1084420.0
reward,0.7344778180122375,1086468.0
reward,0.7369720339775085,1088516.0
reward,0.732915997505188,1090564.0
reward,0.7246482968330383,1092612.0
reward,0.7137342691421509,1094660.0
reward,0.715895414352417,1096708.0
reward,0.7174535393714905,1098756.0
reward,0.7120968699455261,1100804.0
reward,0.7010096907615662,1102852.0
reward,0.7037163972854614,1104900.0
reward,0.7020758390426636,1106948.0
reward,0.6997634172439575,1108996.0
reward,0.6934554576873779,1111044.0
reward,0.6953062415122986,1113092.0
reward,0.6894305944442749,1115140.0
reward,0.6952211856842041,1117188.0
reward,0.6894057989120483,1119236.0
reward,0.6824706792831421,1121284.0
reward,0.678547739982605,1123332.0
reward,0.6866819858551025,1125380.0
reward,0.6939734220504761,1127428.0
reward,0.6825856566429138,1129476.0
reward,0.6773812174797058,1131524.0
reward,0.6805796027183533,1133572.0
reward,0.6802718043327332,1135620.0
reward,0.6759007573127747,1137219.0
reward,0.6720240712165833,1139267.0
reward,0.6657698750495911,1141315.0
reward,0.6729904413223267,1143363.0
reward,0.6785399317741394,1145411.0
reward,0.6801213026046753,1147459.0
reward,0.6742223501205444,1149507.0
reward,0.6887754797935486,1151555.0
reward,0.6895115375518799,1153603.0
reward,0.6901306509971619,1155651.0
reward,0.6913759112358093,1157699.0
reward,0.692560613155365,1159747.0
reward,0.6957348585128784,1161795.0
reward,0.68820720911026,1163843.0
reward,0.6842278838157654,1165891.0
reward,0.6791272759437561,1167939.0
reward,0.6804796457290649,1169537.0
reward,0.6818491220474243,1171585.0
reward,0.6855412125587463,1173633.0
reward,0.6828809976577759,1175361.0
reward,0.6774001121520996,1177409.0
reward,0.6868358850479126,1178989.0
reward,0.6866810917854309,1181037.0
reward,0.6867691278457642,1183085.0
reward,0.6826868653297424,1184661.0
reward,0.6773398518562317,1186709.0
reward,0.6729668378829956,1188757.0
reward,0.6750681400299072,1190805.0
reward,0.6821064949035645,1192853.0
reward,0.6860307455062866,1194901.0
reward,0.6881889700889587,1196949.0
reward,0.6879376769065857,1198997.0
reward,0.6833545565605164,1201045.0
reward,0.6860929131507874,1203093.0
reward,0.6764563322067261,1205141.0
reward,0.6663366556167603,1207189.0
reward,0.67592453956604,1209237.0
reward,0.6758365631103516,1211285.0
reward,0.6799124479293823,1213333.0
reward,0.6784349679946899,1215381.0
reward,0.6774867177009583,1216946.0
reward,0.6743324995040894,1218994.0
reward,0.6758067607879639,1221042.0
reward,0.6712793707847595,1223090.0
reward,0.6756487488746643,1224685.0
reward,0.6827573180198669,1226733.0
reward,0.6834082007408142,1228781.0
reward,0.6871115565299988,1230340.0
reward,0.6826010942459106,1232388.0
reward,0.695252001285553,1234059.0
reward,0.703162431716919,1236107.0
reward,0.7096644639968872,1237698.0
reward,0.7127366662025452,1239746.0
reward,0.7053766846656799,1241794.0
reward,0.7044881582260132,1243842.0
reward,0.7048484683036804,1245890.0
reward,0.6992878913879395,1247938.0
reward,0.6939417719841003,1249986.0
reward,0.6879628896713257,1252034.0
reward,0.6948978304862976,1253948.0
reward,0.6958610415458679,1255996.0
reward,0.6905412077903748,1258044.0
reward,0.6877317428588867,1259611.0
reward,0.6870571374893188,1261659.0
reward,0.6956591010093689,1263707.0
reward,0.6958479285240173,1265755.0
reward,0.7014002203941345,1267803.0
reward,0.7054228186607361,1269851.0
reward,0.7055755853652954,1271899.0
reward,0.698800802230835,1273947.0
reward,0.69460529088974,1275995.0
reward,0.696266233921051,1278043.0
reward,0.6990414261817932,1280091.0
reward,0.6973059773445129,1282139.0
reward,0.6841527819633484,1284187.0
reward,0.6767627000808716,1286235.0
reward,0.6778155565261841,1288283.0
reward,0.6841743588447571,1290331.0
reward,0.6840171813964844,1292379.0
reward,0.6806854605674744,1293961.0
reward,0.6739121675491333,1296009.0
reward,0.680423378944397,1298057.0
reward,0.6783545017242432,1300105.0
reward,0.687625527381897,1302153.0
reward,0.6885393261909485,1304201.0
reward,0.6872788071632385,1306249.0
reward,0.6852301359176636,1307866.0
reward,0.68982994556427,1309914.0
reward,0.6914858818054199,1311962.0
reward,0.6808264255523682,1314010.0
reward,0.6796507239341736,1316058.0
reward,0.6776407957077026,1318106.0
reward,0.6793022155761719,1320154.0
reward,0.6847058534622192,1321727.0
reward,0.6804512143135071,1323775.0
reward,0.6782928705215454,1325823.0
reward,0.6725978851318359,1327871.0
reward,0.6680441498756409,1329919.0
reward,0.6742227673530579,1331652.0
reward,0.6813564300537109,1333700.0
reward,0.6828135251998901,1335748.0
reward,0.6759283542633057,1337796.0
reward,0.667949914932251,1339844.0
reward,0.6710424423217773,1341892.0
reward,0.6704933047294617,1343940.0
reward,0.6693033576011658,1345988.0
reward,0.6674376726150513,1348036.0
reward,0.6753013730049133,1350084.0
reward,0.6771553754806519,1352132.0
reward,0.6810817718505859,1354180.0
reward,0.6823888421058655,1356228.0
reward,0.6849943995475769,1358276.0
reward,0.6737706065177917,1360324.0
reward,0.6771314740180969,1362372.0
reward,0.6862329840660095,1364420.0
reward,0.6829257607460022,1366468.0
reward,0.6817126274108887,1368516.0
reward,0.6772815585136414,1370564.0
reward,0.6782741546630859,1372612.0
reward,0.6789881587028503,1374660.0
reward,0.6730906963348389,1376708.0
reward,0.6742859482765198,1378573.0
reward,0.6791048645973206,1380621.0
reward,0.6810550093650818,1382669.0
reward,0.6743195056915283,1384717.0
reward,0.675580620765686,1386765.0
reward,0.6725354194641113,1388813.0
reward,0.6751675605773926,1390861.0
reward,0.6741503477096558,1392909.0
reward,0.6767920851707458,1394885.0
reward,0.679254412651062,1396933.0
reward,0.6841495633125305,1398727.0
reward,0.6836375594139099,1400680.0
reward,0.6797444224357605,1402728.0
reward,0.6668052673339844,1404776.0
reward,0.6678509712219238,1406824.0
reward,0.6628029942512512,1408872.0
reward,0.6687848567962646,1410920.0
reward,0.6611966490745544,1412968.0
reward,0.6550969481468201,1415016.0
reward,0.6631805896759033,1417064.0
reward,0.6657090187072754,1419112.0
reward,0.6675155758857727,1421160.0
reward,0.667620062828064,1423208.0
reward,0.6712859272956848,1425256.0
reward,0.678828239440918,1427304.0
reward,0.6786912083625793,1429352.0
reward,0.6721855998039246,1431400.0
reward,0.6644545793533325,1433448.0
reward,0.6676005721092224,1435496.0
reward,0.6678625345230103,1437544.0
reward,0.6758671402931213,1439205.0
reward,0.679149329662323,1441253.0
reward,0.6838054060935974,1442832.0
reward,0.68398517370224,1444880.0
reward,0.6777117252349854,1446928.0
reward,0.6719340682029724,1448976.0
reward,0.6708415150642395,1451024.0
reward,0.6689946055412292,1453072.0
reward,0.6802210211753845,1455120.0
reward,0.6875709891319275,1457168.0
reward,0.69056636095047,1459216.0
reward,0.6936410665512085,1461264.0
reward,0.6922159790992737,1463312.0
reward,0.7013006806373596,1465360.0
reward,0.6970325112342834,1467408.0
reward,0.6962552666664124,1469197.0
reward,0.7038611769676208,1471245.0
reward,0.7090604901313782,1473293.0
reward,0.7047743797302246,1475341.0
reward,0.7024412751197815,1477389.0
reward,0.706713080406189,1479437.0
reward,0.7042890787124634,1481485.0
reward,0.7105759382247925,1483533.0
reward,0.7029187083244324,1485581.0
reward,0.6996958255767822,1487629.0
reward,0.7032340168952942,1489677.0
reward,0.7010324001312256,1491725.0
reward,0.6922751069068909,1493773.0
reward,0.6897890567779541,1495821.0
reward,0.6986522078514099,1497869.0
reward,0.7069908380508423,1499917.0
reward,0.7059505581855774,1501965.0
reward,0.7058730721473694,1503588.0
reward,0.7042439579963684,1505636.0
reward,0.7002272605895996,1507684.0
reward,0.707266092300415,1509249.0
reward,0.7115048170089722,1511297.0
reward,0.7093952298164368,1513345.0
reward,0.6965250372886658,1515393.0
reward,0.7032803297042847,1517441.0
reward,0.7111089825630188,1519489.0
reward,0.7011962532997131,1521537.0
reward,0.7037635445594788,1523585.0
reward,0.706505537033081,1525633.0
reward,0.6967681646347046,1527681.0
reward,0.6991448402404785,1529729.0
reward,0.7112299203872681,1531378.0
reward,0.7148304581642151,1533426.0
reward,0.7287336587905884,1535474.0
reward,0.7227835655212402,1537303.0
reward,0.7213849425315857,1539351.0
reward,0.7226550579071045,1541399.0
reward,0.7250159978866577,1543447.0
reward,0.7276571393013,1545495.0
reward,0.7249062657356262,1547543.0
reward,0.7159023284912109,1549591.0
reward,0.7069071531295776,1551639.0
reward,0.6993365287780762,1553687.0
reward,0.7011852264404297,1555735.0
