metric,value,step
forward_vel,1.4829941987991333,333947.0
forward_vel,1.4948108196258545,335273.0
forward_vel,1.4238815307617188,339250.0
forward_vel,1.4334251880645752,341587.0
forward_vel,1.477771520614624,344921.0
forward_vel,1.5226515531539917,348494.0
forward_vel,1.5572293996810913,351767.0
forward_vel,1.5736274719238281,355767.0
forward_vel,1.578560709953308,357423.0
forward_vel,1.620469331741333,360852.0
forward_vel,1.6017801761627197,363170.0
forward_vel,1.7284224033355713,366572.0
forward_vel,2.071032762527466,371000.0
forward_vel,2.0763590335845947,373649.0
forward_vel,2.2122464179992676,377032.0
forward_vel,2.520909309387207,382000.0
forward_vel,2.5711817741394043,386000.0
forward_vel,2.571377754211426,388092.0
forward_vel,2.728839874267578,393000.0
forward_vel,2.790297746658325,396000.0
forward_vel,2.9789042472839355,400000.0
forward_vel,3.018442392349243,401689.0
forward_vel,2.986013650894165,404761.0
forward_vel,2.9671027660369873,407298.0
forward_vel,2.9307849407196045,410399.0
forward_vel,2.9560766220092773,413252.0
forward_vel,2.908024787902832,416291.0
forward_vel,2.9124526977539062,418472.0
forward_vel,2.8336498737335205,421770.0
forward_vel,2.841994047164917,424693.0
forward_vel,2.7984580993652344,427285.0
forward_vel,2.85107159614563,430034.0
forward_vel,2.8638181686401367,431483.0
forward_vel,2.8476181030273438,434788.0
forward_vel,2.828461170196533,438032.0
forward_vel,2.7644174098968506,441328.0
forward_vel,2.772413969039917,443403.0
forward_vel,2.793999671936035,444407.0
forward_vel,2.691857099533081,448407.0
forward_vel,2.672952175140381,450132.0
forward_vel,2.655228614807129,454132.0
forward_vel,2.602886438369751,455633.0
forward_vel,2.597588539123535,457475.0
forward_vel,2.6202361583709717,459148.0
forward_vel,2.613332748413086,461228.0
forward_vel,2.5218231678009033,464793.0
forward_vel,2.5442376136779785,466932.0
forward_vel,2.4944090843200684,469201.0
forward_vel,2.530243158340454,471747.0
forward_vel,2.531581163406372,474063.0
forward_vel,2.5125746726989746,478063.0
forward_vel,2.5792038440704346,481205.0
forward_vel,2.5367684364318848,482590.0
forward_vel,2.5529322624206543,486502.0
forward_vel,2.5672707557678223,489279.0
forward_vel,2.574838876724243,492076.0
forward_vel,2.498732805252075,495574.0
forward_vel,2.5585989952087402,498037.0
forward_vel,2.541407823562622,501182.0
forward_vel,2.5423166751861572,504005.0
forward_vel,2.5379788875579834,508005.0
forward_vel,2.433302164077759,512005.0
forward_vel,2.4051125049591064,515308.0
forward_vel,2.3903465270996094,518769.0
forward_vel,2.331892251968384,521806.0
forward_vel,2.3528618812561035,525806.0
forward_vel,2.338118553161621,529806.0
forward_vel,2.293332099914551,532872.0
forward_vel,2.3004605770111084,536872.0
forward_vel,2.3201305866241455,540872.0
forward_vel,2.3164663314819336,544241.0
forward_vel,2.3197367191314697,547385.0
forward_vel,2.3245832920074463,550500.0
forward_vel,2.357511520385742,552794.0
forward_vel,2.3452231884002686,556344.0
forward_vel,2.413163185119629,559131.0
forward_vel,2.3786838054656982,561478.0
forward_vel,2.3547744750976562,565115.0
forward_vel,2.315868616104126,568710.0
forward_vel,2.3161449432373047,570599.0
forward_vel,2.302752733230591,573728.0
forward_vel,2.3193607330322266,575474.0
forward_vel,2.3107287883758545,577820.0
forward_vel,2.2963626384735107,580518.0
forward_vel,2.33174729347229,583152.0
forward_vel,2.3349082469940186,585292.0
forward_vel,2.4988300800323486,588359.0
forward_vel,2.490908622741699,591693.0
forward_vel,2.535182476043701,595149.0
forward_vel,2.617976427078247,598228.0
forward_vel,2.6309618949890137,600968.0
forward_vel,2.6245009899139404,604353.0
forward_vel,2.622286319732666,607504.0
forward_vel,2.570120334625244,610342.0
forward_vel,2.521953821182251,613590.0
forward_vel,2.5185201168060303,615089.0
forward_vel,2.53536057472229,618010.0
forward_vel,2.5450050830841064,621622.0
forward_vel,2.5264036655426025,624471.0
forward_vel,2.5289013385772705,626834.0
forward_vel,2.5051863193511963,629650.0
forward_vel,2.502760887145996,632319.0
forward_vel,2.556972026824951,635648.0
forward_vel,2.6192145347595215,638195.0
forward_vel,2.605574607849121,641818.0
forward_vel,2.6184275150299072,645530.0
forward_vel,2.671151638031006,647990.0
forward_vel,2.7148423194885254,651269.0
forward_vel,2.68540620803833,651764.0
forward_vel,2.6886544227600098,653856.0
forward_vel,2.6646432876586914,656004.0
forward_vel,2.56330943107605,658901.0
forward_vel,2.6371572017669678,661852.0
forward_vel,2.69876766204834,665626.0
forward_vel,2.6360788345336914,668492.0
forward_vel,2.612476110458374,672101.0
forward_vel,2.603863477706909,676101.0
forward_vel,2.6002354621887207,679452.0
forward_vel,2.617527484893799,682247.0
forward_vel,2.628044605255127,684764.0
forward_vel,2.6586666107177734,688201.0
forward_vel,2.638528347015381,690597.0
forward_vel,2.6027462482452393,694235.0
forward_vel,2.5744705200195312,697384.0
forward_vel,2.537008762359619,700898.0
forward_vel,2.541928291320801,704348.0
forward_vel,2.61128568649292,707054.0
forward_vel,2.641263961791992,709526.0
forward_vel,2.6655290126800537,711919.0
forward_vel,2.7127749919891357,715155.0
forward_vel,2.730959177017212,717133.0
forward_vel,2.7601068019866943,720060.0
forward_vel,2.7042622566223145,722608.0
forward_vel,2.6754016876220703,725769.0
forward_vel,2.6887896060943604,729468.0
forward_vel,2.6983211040496826,731954.0
forward_vel,2.7008187770843506,733500.0
forward_vel,2.7135934829711914,735915.0
forward_vel,2.6672887802124023,737749.0
forward_vel,2.732708215713501,741749.0
forward_vel,2.755310297012329,743385.0
forward_vel,2.710155963897705,747385.0
forward_vel,2.7122368812561035,750439.0
forward_vel,2.7525694370269775,754439.0
forward_vel,2.803952693939209,756875.0
forward_vel,2.8493545055389404,759387.0
forward_vel,2.871005058288574,761768.0
forward_vel,2.915081262588501,764388.0
forward_vel,2.967893600463867,767956.0
forward_vel,3.0207197666168213,770536.0
forward_vel,3.0477142333984375,772847.0
forward_vel,3.051677703857422,775933.0
forward_vel,3.053109645843506,778716.0
forward_vel,3.001678705215454,781664.0
forward_vel,2.9947919845581055,784296.0
forward_vel,2.9250192642211914,787720.0
forward_vel,2.95573353767395,789759.0
forward_vel,2.9136338233947754,793059.0
forward_vel,2.988936424255371,794528.0
forward_vel,2.998230457305908,797014.0
forward_vel,3.043851375579834,800744.0
forward_vel,3.0314126014709473,803840.0
forward_vel,2.9966318607330322,806713.0
forward_vel,2.9445650577545166,810713.0
forward_vel,2.9154467582702637,813276.0
forward_vel,2.886843204498291,815924.0
forward_vel,2.9109549522399902,819924.0
forward_vel,2.902128219604492,823389.0
forward_vel,2.873321294784546,826841.0
forward_vel,2.805001735687256,829795.0
forward_vel,2.775357723236084,832287.0
forward_vel,2.681896209716797,835642.0
forward_vel,2.611030340194702,838699.0
forward_vel,2.6127703189849854,842177.0
forward_vel,2.577087879180908,845006.0
forward_vel,2.528698205947876,847688.0
forward_vel,2.564459800720215,850793.0
forward_vel,2.5004076957702637,853650.0
forward_vel,2.512429714202881,856251.0
forward_vel,2.4840524196624756,859511.0
forward_vel,2.500605583190918,862303.0
forward_vel,2.4206879138946533,865696.0
forward_vel,2.433285713195801,868364.0
forward_vel,2.3870887756347656,871831.0
forward_vel,2.345939874649048,875474.0
forward_vel,2.315484046936035,879253.0
forward_vel,2.295029640197754,882313.0
forward_vel,2.2755930423736572,885568.0
forward_vel,2.3559868335723877,888410.0
forward_vel,2.3466930389404297,891310.0
forward_vel,2.441833972930908,893797.0
forward_vel,2.491950511932373,896563.0
forward_vel,2.483839273452759,899400.0
forward_vel,2.5492937564849854,902196.0
forward_vel,2.600785493850708,905750.0
forward_vel,2.625732660293579,908698.0
forward_vel,2.6711630821228027,912698.0
forward_vel,2.7862608432769775,914488.0
forward_vel,2.769129514694214,917620.0
forward_vel,2.797436237335205,920594.0
forward_vel,2.7503669261932373,924594.0
forward_vel,2.646984815597534,927896.0
forward_vel,2.6348674297332764,930812.0
forward_vel,2.6076948642730713,933705.0
forward_vel,2.6542160511016846,936289.0
forward_vel,2.6403422355651855,939684.0
forward_vel,2.663154363632202,942499.0
forward_vel,2.673560857772827,945529.0
forward_vel,2.708707094192505,947861.0
forward_vel,2.7976605892181396,951513.0
forward_vel,2.817126750946045,954166.0
forward_vel,2.9031412601470947,958015.0
forward_vel,2.935263156890869,961159.0
forward_vel,2.908592462539673,964839.0
forward_vel,2.953744888305664,968122.0
forward_vel,2.9231791496276855,970473.0
forward_vel,2.967719316482544,973364.0
forward_vel,3.0044827461242676,975527.0
forward_vel,2.931151866912842,978723.0
forward_vel,2.888176918029785,981300.0
forward_vel,2.909492254257202,984669.0
forward_vel,2.8958702087402344,987835.0
forward_vel,2.8048529624938965,990567.0
forward_vel,2.85748028755188,994300.0
forward_vel,2.8637380599975586,996496.0
forward_vel,2.941196918487549,999431.0
forward_vel,3.0799601078033447,1002386.0
forward_vel,3.1218020915985107,1004614.0
forward_vel,3.2143971920013428,1007983.0
forward_vel,3.1334688663482666,1011215.0
forward_vel,3.1610100269317627,1014225.0
forward_vel,3.2009053230285645,1017501.0
forward_vel,3.239529848098755,1020257.0
forward_vel,3.21303391456604,1022873.0
forward_vel,3.146946668624878,1026135.0
forward_vel,3.1644065380096436,1029843.0
forward_vel,3.160134792327881,1032720.0
forward_vel,3.173394203186035,1035268.0
forward_vel,3.175229072570801,1038392.0
forward_vel,3.185476541519165,1041649.0
forward_vel,3.1651787757873535,1044738.0
forward_vel,3.1237423419952393,1047563.0
forward_vel,3.1316397190093994,1050529.0
forward_vel,3.14324951171875,1052705.0
forward_vel,3.1435327529907227,1055336.0
forward_vel,3.1490800380706787,1057749.0
forward_vel,3.1233971118927,1060405.0
forward_vel,3.1398813724517822,1063398.0
forward_vel,3.131986379623413,1066312.0
forward_vel,3.0709431171417236,1069383.0
forward_vel,3.0536601543426514,1072317.0
forward_vel,3.0206267833709717,1075492.0
forward_vel,3.0375280380249023,1078838.0
forward_vel,2.960968255996704,1082349.0
forward_vel,3.031763792037964,1085540.0
forward_vel,3.074901580810547,1088449.0
forward_vel,3.06318736076355,1090947.0
forward_vel,3.0923471450805664,1093200.0
forward_vel,3.120340585708618,1096689.0
forward_vel,3.1252102851867676,1099799.0
forward_vel,3.1068575382232666,1102988.0
forward_vel,3.083019495010376,1105895.0
forward_vel,3.074838876724243,1107399.0
forward_vel,3.038405418395996,1109840.0
forward_vel,2.9483470916748047,1113840.0
forward_vel,2.966498374938965,1117109.0
forward_vel,2.9440295696258545,1120418.0
forward_vel,2.8927242755889893,1121907.0
forward_vel,2.8993279933929443,1125310.0
forward_vel,2.8961405754089355,1129115.0
forward_vel,2.8485655784606934,1132459.0
forward_vel,2.873675584793091,1136459.0
forward_vel,2.858400583267212,1139628.0
forward_vel,2.8392040729522705,1143628.0
forward_vel,2.928529739379883,1145468.0
forward_vel,2.8893513679504395,1148551.0
forward_vel,2.887768507003784,1151706.0
forward_vel,2.8927221298217773,1153679.0
forward_vel,2.9272773265838623,1156120.0
forward_vel,2.8595240116119385,1159260.0
forward_vel,2.8618075847625732,1161825.0
forward_vel,2.8421854972839355,1163954.0
forward_vel,2.8096323013305664,1166393.0
forward_vel,2.746464490890503,1169418.0
forward_vel,2.799117088317871,1171884.0
forward_vel,2.8120384216308594,1175218.0
forward_vel,2.835249662399292,1178549.0
forward_vel,2.860095977783203,1182392.0
forward_vel,2.854386568069458,1185611.0
forward_vel,2.8499033451080322,1188361.0
forward_vel,2.8935117721557617,1191722.0
forward_vel,2.8510680198669434,1195722.0
forward_vel,2.845956325531006,1199166.0
forward_vel,2.858377695083618,1202356.0
forward_vel,2.8996007442474365,1204175.0
forward_vel,2.956024408340454,1206700.0
forward_vel,3.012970447540283,1209260.0
forward_vel,3.0436153411865234,1212968.0
forward_vel,3.089966058731079,1216252.0
forward_vel,3.0510401725769043,1217908.0
forward_vel,3.098113536834717,1220317.0
forward_vel,3.1002538204193115,1222539.0
forward_vel,3.0707457065582275,1225061.0
forward_vel,3.118175745010376,1228111.0
forward_vel,3.1337366104125977,1231963.0
forward_vel,3.1259255409240723,1235385.0
forward_vel,3.0999834537506104,1239385.0
forward_vel,3.068164825439453,1242716.0
forward_vel,3.019428014755249,1246234.0
forward_vel,2.9611639976501465,1249826.0
forward_vel,2.918386220932007,1253173.0
forward_vel,2.9207499027252197,1256453.0
forward_vel,2.8778765201568604,1259780.0
forward_vel,2.881711959838867,1263281.0
forward_vel,2.8647732734680176,1267074.0
forward_vel,2.8266592025756836,1270572.0
forward_vel,2.906116247177124,1273759.0
forward_vel,2.919908285140991,1277759.0
forward_vel,2.955172300338745,1280520.0
forward_vel,2.866100788116455,1284520.0
forward_vel,2.869898557662964,1287129.0
forward_vel,2.854684829711914,1290592.0
forward_vel,2.8349287509918213,1293614.0
forward_vel,2.7823925018310547,1296767.0
forward_vel,2.73215389251709,1299828.0
forward_vel,2.7528727054595947,1302543.0
forward_vel,2.7216796875,1305822.0
forward_vel,2.746626138687134,1308730.0
forward_vel,2.653569459915161,1311833.0
forward_vel,2.633201837539673,1313115.0
forward_vel,2.669797897338867,1316389.0
forward_vel,2.7016704082489014,1319863.0
forward_vel,2.7470662593841553,1321553.0
forward_vel,2.8334033489227295,1324122.0
forward_vel,2.8478353023529053,1328122.0
forward_vel,2.885406970977783,1331667.0
forward_vel,2.8960838317871094,1334870.0
forward_vel,2.914215326309204,1338428.0
forward_vel,2.9420363903045654,1340987.0
forward_vel,2.9680116176605225,1344987.0
forward_vel,3.001493215560913,1347801.0
forward_vel,3.0256059169769287,1349449.0
forward_vel,3.0084469318389893,1353118.0
forward_vel,2.9334604740142822,1355914.0
forward_vel,2.980832576751709,1358620.0
forward_vel,2.9562885761260986,1362351.0
forward_vel,2.900825262069702,1364593.0
forward_vel,2.8912487030029297,1367224.0
forward_vel,2.8785054683685303,1370632.0
forward_vel,2.9142534732818604,1373809.0
forward_vel,2.9335649013519287,1377809.0
forward_vel,2.95930814743042,1380680.0
forward_vel,2.8874924182891846,1384077.0
forward_vel,2.880540370941162,1388057.0
forward_vel,2.903137683868408,1390249.0
forward_vel,2.8479537963867188,1393109.0
forward_vel,2.8618855476379395,1396229.0
forward_vel,2.783595323562622,1400026.0
forward_vel,2.776293992996216,1403451.0
forward_vel,2.765749216079712,1406546.0
forward_vel,2.7265188694000244,1410546.0
forward_vel,2.6899869441986084,1414546.0
forward_vel,2.693486452102661,1417737.0
forward_vel,2.6142337322235107,1420114.0
forward_vel,2.621244430541992,1424114.0
forward_vel,2.6158885955810547,1427373.0
forward_vel,2.5902938842773438,1430694.0
forward_vel,2.6274259090423584,1434087.0
forward_vel,2.666496515274048,1436393.0
forward_vel,2.59834623336792,1439912.0
forward_vel,2.563520908355713,1443270.0
forward_vel,2.621169328689575,1446636.0
forward_vel,2.685051202774048,1448974.0
forward_vel,2.666306972503662,1451404.0
forward_vel,2.676497459411621,1454524.0
forward_vel,2.668574571609497,1458524.0
forward_vel,2.643542528152466,1462524.0
forward_vel,2.632004976272583,1465900.0
forward_vel,2.7486250400543213,1467601.0
forward_vel,2.745988368988037,1470267.0
forward_vel,2.7502660751342773,1473959.0
forward_vel,2.6918394565582275,1476448.0
forward_vel,2.7232837677001953,1479016.0
forward_vel,2.6697049140930176,1482321.0
forward_vel,2.6903107166290283,1486321.0
forward_vel,2.718078851699829,1490079.0
forward_vel,2.779409408569336,1491385.0
forward_vel,2.800511598587036,1494536.0
forward_vel,2.845245361328125,1498536.0
forward_vel,2.820183515548706,1501876.0
forward_vel,2.8331971168518066,1504186.0
forward_vel,2.831819534301758,1507316.0
forward_vel,2.7982141971588135,1510345.0
forward_vel,2.8269941806793213,1512979.0
forward_vel,2.925291061401367,1516305.0
forward_vel,2.984063148498535,1518991.0
forward_vel,2.924571990966797,1522355.0
forward_vel,2.893531560897827,1525811.0
forward_vel,2.9240763187408447,1528138.0
forward_vel,2.943369150161743,1530753.0
forward_vel,2.901874542236328,1534208.0
forward_vel,2.868544816970825,1537006.0
forward_vel,2.922592878341675,1540768.0
forward_vel,2.8640732765197754,1543204.0
forward_vel,2.7771148681640625,1547204.0
forward_vel,2.756380558013916,1549710.0
forward_vel,2.8289029598236084,1552837.0
forward_vel,2.8398730754852295,1555741.0
forward_vel,2.9285619258880615,1558305.0
forward_vel,2.926729679107666,1562215.0
forward_vel,2.902597188949585,1564709.0
forward_vel,2.866086959838867,1568709.0
forward_vel,2.80600643157959,1570993.0
forward_vel,2.823301315307617,1572865.0
forward_vel,2.8737545013427734,1575954.0
forward_vel,2.7962541580200195,1579113.0
forward_vel,2.7644433975219727,1580842.0
forward_vel,2.8004262447357178,1582501.0
forward_vel,2.7988288402557373,1584748.0
forward_vel,2.8012044429779053,1586344.0
forward_vel,2.759795904159546,1588624.0
forward_vel,2.8087403774261475,1592058.0
forward_vel,2.815002679824829,1596058.0
forward_vel,2.8453891277313232,1600058.0
forward_vel,2.7677831649780273,1602944.0
forward_vel,2.798591375350952,1605417.0
forward_vel,2.7902493476867676,1608580.0
forward_vel,2.766309976577759,1612580.0
forward_vel,2.8119685649871826,1614796.0
forward_vel,2.8821945190429688,1617841.0
forward_vel,2.8844425678253174,1620434.0
forward_vel,2.827570915222168,1623516.0
forward_vel,2.795334815979004,1627516.0
forward_vel,2.733656167984009,1630191.0
forward_vel,2.7043142318725586,1633509.0
forward_vel,2.721843957901001,1636799.0
forward_vel,2.750718832015991,1639695.0
forward_vel,2.824899435043335,1641563.0
forward_vel,2.8023438453674316,1644553.0
forward_vel,2.8099472522735596,1646481.0
forward_vel,2.8491311073303223,1649292.0
forward_vel,2.9205403327941895,1652636.0
forward_vel,2.9592630863189697,1655830.0
forward_vel,2.9066243171691895,1659118.0
forward_vel,2.9217686653137207,1661923.0
forward_vel,2.9172468185424805,1665350.0
forward_vel,2.8917601108551025,1668794.0
forward_vel,2.880600690841675,1671884.0
forward_vel,2.8953511714935303,1674783.0
forward_vel,2.952125310897827,1678135.0
forward_vel,2.9670538902282715,1680877.0
forward_vel,2.988084554672241,1683903.0
forward_vel,3.04130482673645,1686908.0
forward_vel,3.005208730697632,1690908.0
forward_vel,3.2162835597991943,1695000.0
forward_vel,3.4540021419525146,1697672.0
forward_vel,3.7077291011810303,1702000.0
forward_vel,4.220345973968506,1706000.0
forward_vel,4.572710990905762,1709212.0
forward_vel,4.585446357727051,1711839.0
forward_vel,4.589531898498535,1715362.0
forward_vel,4.555042743682861,1718410.0
forward_vel,4.535818576812744,1720754.0
forward_vel,4.445436954498291,1723933.0
forward_vel,4.320967674255371,1727348.0
forward_vel,4.302400588989258,1729175.0
forward_vel,4.329407215118408,1730425.0
forward_vel,4.254491329193115,1733435.0
forward_vel,4.146289825439453,1736435.0
forward_vel,4.071242332458496,1739893.0
forward_vel,3.97709584236145,1743098.0
forward_vel,3.8676223754882812,1747098.0
forward_vel,3.8176136016845703,1749900.0
forward_vel,3.708933115005493,1753302.0
forward_vel,3.6594793796539307,1755575.0
forward_vel,3.597496747970581,1759217.0
forward_vel,3.546619176864624,1761473.0
forward_vel,3.5009353160858154,1765112.0
forward_vel,3.4118335247039795,1768608.0
forward_vel,3.332570791244507,1770759.0
forward_vel,3.1299972534179688,1773601.0
forward_vel,3.1362147331237793,1775919.0
forward_vel,3.015021800994873,1779919.0
forward_vel,2.9438793659210205,1783919.0
forward_vel,2.9050378799438477,1786946.0
forward_vel,2.874760150909424,1789775.0
forward_vel,2.8091914653778076,1793218.0
forward_vel,2.7836642265319824,1796351.0
forward_vel,2.7736592292785645,1798751.0
forward_vel,2.808925151824951,1802589.0
forward_vel,2.7694973945617676,1805959.0
forward_vel,2.754037618637085,1808981.0
forward_vel,2.731151819229126,1812458.0
forward_vel,2.7047202587127686,1816074.0
forward_vel,2.748464822769165,1819420.0
forward_vel,2.740689516067505,1822993.0
forward_vel,2.7526776790618896,1826993.0
forward_vel,2.663464069366455,1829747.0
forward_vel,2.6318438053131104,1832915.0
forward_vel,2.594630718231201,1835801.0
forward_vel,2.5934760570526123,1838548.0
forward_vel,2.5703818798065186,1842092.0
forward_vel,2.4921908378601074,1845266.0
forward_vel,2.508955955505371,1848483.0
forward_vel,2.4844443798065186,1852410.0
forward_vel,2.5086164474487305,1856410.0
forward_vel,2.555558919906616,1859512.0
forward_vel,2.5804502964019775,1863512.0
forward_vel,2.5867154598236084,1866755.0
forward_vel,2.605180501937866,1870755.0
forward_vel,2.5939908027648926,1874120.0
forward_vel,2.6663691997528076,1877005.0
forward_vel,2.659038543701172,1881005.0
forward_vel,2.6720430850982666,1884312.0
forward_vel,2.6388328075408936,1887609.0
forward_vel,2.6030383110046387,1891144.0
forward_vel,2.5956060886383057,1895144.0
forward_vel,2.615649938583374,1898250.0
forward_vel,2.71462082862854,1901267.0
forward_vel,2.7193100452423096,1903985.0
forward_vel,2.7141530513763428,1906323.0
forward_vel,2.7280616760253906,1909871.0
forward_vel,2.7306079864501953,1913871.0
forward_vel,2.752737045288086,1916963.0
forward_vel,2.7823195457458496,1920963.0
forward_vel,2.809816598892212,1924067.0
forward_vel,2.8575854301452637,1925718.0
forward_vel,2.9167356491088867,1929231.0
forward_vel,2.9263741970062256,1933231.0
forward_vel,2.929234504699707,1936351.0
forward_vel,2.995973587036133,1939104.0
forward_vel,3.0428216457366943,1940733.0
forward_vel,3.090587854385376,1942689.0
forward_vel,3.114661693572998,1946219.0
forward_vel,3.127368211746216,1948626.0
forward_vel,3.2295260429382324,1952034.0
forward_vel,3.1629507541656494,1956034.0
forward_vel,3.1844115257263184,1958394.0
forward_vel,3.123645544052124,1959480.0
forward_vel,3.1218347549438477,1960663.0
forward_vel,3.004344940185547,1961897.0
forward_vel,2.8831677436828613,1964908.0
forward_vel,2.762770652770996,1967951.0
forward_vel,2.57655930519104,1971951.0
forward_vel,2.497333526611328,1973859.0
forward_vel,2.4336328506469727,1976358.0
forward_vel,2.335421085357666,1979583.0
forward_vel,2.3104846477508545,1981657.0
forward_vel,2.2663655281066895,1984934.0
forward_vel,2.1583251953125,1987367.0
forward_vel,2.0986642837524414,1990921.0
forward_vel,2.0068533420562744,1994441.0
forward_vel,1.9634462594985962,1997967.0
reward,-0.7216132283210754,1713.0
reward,-0.475673645734787,2109.0
reward,-0.9675387740135193,3804.0
reward,-0.313336044549942,7000.0
reward,-0.11554352939128876,11000.0
reward,0.06801414489746094,15000.0
reward,0.5278393626213074,19000.0
reward,0.6808167099952698,23000.0
reward,0.7388574481010437,26034.0
reward,0.7392255663871765,31000.0
reward,0.7048490643501282,35000.0
reward,0.6751646995544434,37025.0
reward,0.6534075140953064,39102.0
reward,0.6778917908668518,40576.0
reward,0.6924649477005005,43596.0
reward,0.6735683679580688,45796.0
reward,0.6446515917778015,47937.0
reward,0.6024885177612305,50494.0
reward,0.6232556104660034,52733.0
reward,0.6087266206741333,54877.0
reward,0.6016471982002258,57912.0
reward,0.628771960735321,59401.0
reward,0.6336171627044678,62555.0
reward,0.6511151194572449,64997.0
reward,0.663598358631134,68366.0
reward,0.685836136341095,69667.0
reward,0.6444753408432007,71070.0
reward,0.6102452874183655,75070.0
reward,0.6129865050315857,78280.0
reward,0.623587965965271,81385.0
reward,0.6368790864944458,83703.0
