#{"t_start": 1623243895.1725464, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
134.290693,128,58.042093,1.1650098204735424e-40,2.3198655225696873e-34,0.2588089498847187,0.2588089498847187,0.0
183.338496,128,124.721471,0.9999995901630395,0.9892553594815553,0.1630063146233736,2.1522612642679686,0.0
206.380744,128,200.012605,0.999999653356021,0.9933672115148311,0.1043022771200259,2.097669141990878,0.0
255.660944,128,282.861548,0.864402237405847,0.03975641281604387,0.13254175256928646,1.0367004027911773,0.0
238.067734,128,364.740606,0.999998905782462,0.941285445277539,0.12663679071331188,2.0679211417733128,0.0
280.25536,128,446.816369,0.9999984319468513,0.9166940362546808,0.49658995296412756,2.41328242116566,0.0
247.151943,128,529.349481,0.9999996378434035,0.9819621110284811,0.16996390165710595,2.1519256505289905,0.0
241.009119,128,613.258766,0.9999984350462789,0.9166940897704617,0.024124014624678457,1.940816539441419,0.0
266.142465,128,696.522018,0.9999996841823454,0.9931142202802145,0.17572528134159082,2.1688391858041505,0.0
241.81484,128,782.790901,0.9999984877745473,0.9166940897680016,0.07686466371605417,1.9935572412586031,0.0
258.617121,128,869.015511,0.9999983810072863,0.9166940899689389,0.12716452451562574,2.0438569954918506,0.0
0.118939,1,872.002959,3.9650101005565708e-25,0.02312065375500186,0.0958180732169112,0.11893872697191306,0.0
267.646156,128,960.949522,0.9999984307435286,0.91669408979476,0.19281898298414563,2.109511503522434,0.0
265.230749,128,1049.360693,0.9999936827054322,0.5055564458885868,0.26190101199166516,1.7674511405856843,0.0
275.497114,128,1139.751586,0.9998173824714195,0.9963795259545547,0.41595391002060106,2.412150818446575,0.0
0.20584,1,1143.866891,2.1435648261444593e-14,0.02062733795941791,0.18521254301248202,0.20583988097192135,0.0
246.833764,128,1234.269857,0.9999985524291164,0.916694084705888,0.12092243846005522,2.0376150755950597,0.0
281.518712,128,1326.424071,0.9999960946176097,0.9564703583881532,0.26260226965810624,2.2190687226638692,0.0
269.783782,128,1417.196421,0.9999984860225235,0.916694089768005,0.1893884149742545,2.106080990764783,0.0
279.337393,128,1511.129057,0.9999998307995809,0.993582925349953,0.29222954969337367,2.2858123058429074,0.0
238.754461,128,1608.243468,0.9999223535529624,0.9564767607141462,0.13670848474576386,2.0931075990128725,0.0
239.318654,128,1704.13504,0.9999998604323795,0.9936365316889735,0.032842733831807885,2.026479125953161,0.0
276.539798,128,1799.359923,0.9999985604168016,0.9166940896939988,0.2666450646092775,2.1833377147200776,0.0
296.276493,128,1896.150991,0.9999985166894789,0.9166940848540286,0.4405561996596554,2.3572488012031627,0.0
287.582518,128,1993.904824,0.9999981588281532,0.9164366208806246,0.3749210134547521,2.2913557931635298,0.0
277.945823,128,2090.769384,0.9999987848930958,0.9166940844764987,0.299633756872961,2.2163266262425556,0.0
299.940327,128,2186.726161,0.9999977205620889,0.9164364998907171,0.6292321848666688,2.5456664053194746,0.0
285.002888,128,2286.281515,0.9999990809918503,0.9412854381405917,0.347757937033056,2.289042456165498,0.0
255.180894,128,2385.168813,0.999998628568887,0.9166940845809625,0.0803960466123957,1.9970887597622453,0.0
260.320608,128,2485.831393,0.9999996235133317,0.9927683341099208,0.16387624966142153,2.156644207284674,0.0
263.141033,128,2586.724072,0.9999985487737347,0.9166940847059697,0.17932129816067394,2.0960139316403783,0.0
272.308422,128,2687.970971,0.9999983538463365,0.9166940898774029,0.20434874489447238,2.1210411886182117,0.0
321.327219,128,2789.492677,0.9999988955916551,0.9412854455639846,0.5884299426464097,2.529714283802049,0.0
271.675234,128,2889.387669,0.9999968301441986,0.915891156680957,0.20106808705467785,2.1169560738798334,0.0
321.230004,128,2985.759287,0.9999994539893197,0.9166940843233096,0.5945176299561499,2.5112111682687788,0.0
373.47739,128,3086.628834,0.999748366631978,0.9944415149035418,0.977389601119449,2.9715794826549686,0.0
267.731907,128,3187.626014,0.9983914438862994,0.995419724160076,0.17533216219344103,2.1691433302398164,0.0
272.945374,128,3287.95215,0.9999978584998199,0.9166767473413947,0.23566236670458818,2.152336972545803,0.0
260.368193,128,3383.628263,0.9999984024076249,0.916694090052919,0.10597465157541971,2.022667144035964,0.0
263.288352,128,3483.061215,0.9999982813426765,0.9166940893137284,0.12995249363498607,2.046644864291391,0.0
265.637071,128,3577.365993,0.9999984463698334,0.9166940886039365,0.14527116082090813,2.0619636957946783,0.0
299.366712,128,3674.084102,0.9999921138602811,0.9553813648840683,0.39448900738907894,2.3498624861334285,0.0
256.858908,128,3767.990738,0.9979740546934738,0.9888247899012717,0.4484118472038914,2.4352106917986367,0.0
255.303856,128,3863.501591,0.9999997321325732,0.9933576094829973,0.06512108665013613,2.0584784282657065,0.0
254.101834,128,3955.799512,0.9999998101245203,0.9934773004685845,0.06701482357131446,2.0604919341644194,0.0
244.450938,128,4042.508054,0.9998758037348128,0.9962247148069728,0.0047997105433940325,2.00090022908518,0.0
254.49072,128,4133.100166,0.9999919247312177,0.9538301542574631,0.08158397355587282,2.0354060525445536,0.0
275.043832,128,4226.145164,0.9999984026279677,0.9166940890770197,0.2239682411565144,2.1406607328615017,0.0
265.593666,128,4317.467474,0.9999904468218394,0.9539890886625055,0.13330518419487855,2.0872847196792232,0.0
266.730327,128,4409.482393,0.9999993173584568,0.9653188415102638,0.13367648067036766,2.0989946395390886,0.0
