#{"t_start": 1623243895.2298028, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
180.642386,128,58.165141,2.0125897705907724e-06,2.183689839994121e-28,0.14250794011013423,0.14250995269990482,0.0
180.580169,128,124.934566,0.7348128313413544,0.018577849373290503,0.152177999345235,0.90556868005988,0.0
237.981521,128,200.415773,2.260541344790501e-12,1.005062182603235e-29,0.11061228599030569,0.11061228599256623,0.0
0.162076,1,201.472624,1.3228717190928964e-28,0.006665095533807893,0.1554105416372172,0.1620756371710251,0.0
236.933086,128,284.444181,0.9999985348402185,0.9166940390484648,0.11930791484710432,2.0360004887357874,0.0
215.934683,128,366.783015,0.9999982922999214,0.916694089944014,0.10642910714544072,2.0231214893893763,0.0
314.435128,128,449.169277,0.9999960444176382,0.9132566623192295,0.6982552661311451,2.611507972868013,0.0
251.184111,128,531.699476,0.999999814714783,0.9924158532089061,0.12077537855910792,2.113191046482797,0.0
270.943425,128,616.198587,0.009923643583196425,2.6231911662041816e-08,0.2908300258658985,0.30075369568100657,0.0
226.656412,128,699.37144,0.9999996639851261,0.9925682145432536,0.14462142153722504,2.1371893000656046,0.0
255.045063,128,786.063904,0.9999942215499249,0.955657745357255,0.3057951588824751,2.261447125789655,0.0
262.787878,128,873.06378,0.9999985202234007,0.9166940897636736,0.338576066012326,2.2552686759994005,0.0
248.920891,128,961.999572,0.9999986295054573,0.9563102070394961,0.08479112697959812,2.0410999635245513,0.0
240.883805,128,1050.531084,0.9999982020703215,0.9166939642800334,0.07753177948545535,1.9942239458358102,0.0
264.472787,128,1141.517653,0.9999978949427432,0.9166894523534893,0.1800979042557884,2.0967852515520207,0.0
246.40075,128,1231.692571,0.9978682736341488,0.9910540538814171,0.10191484156365399,2.09083716907922,0.0
0.327406,1,1235.630284,1.287747743215236e-30,0.0005902495422131275,0.32681531930041163,0.3274055688426248,0.0
251.399245,128,1327.924672,0.9992268960425735,0.9562073476103559,0.04586783306480915,2.0013020767177387,0.0
244.601139,128,1418.796296,0.9999983323811871,0.9166940895966615,0.039399706269832566,1.956092128247681,0.0
261.665935,128,1512.791335,0.9999985250099493,0.9166940897636736,0.17445219102134807,2.091144805794971,0.0
233.924381,128,1610.044817,0.9999974141492276,0.9165543378237843,0.0466250074013735,1.9631767593743854,0.0
248.574894,128,1705.993059,0.9999984885614304,0.9166940897680049,0.12202874538422115,2.0387213237136566,0.0
259.190948,128,1801.352147,0.9999975500840358,0.9166190126267536,0.15944483111510502,2.0760613938258943,0.0
247.568006,128,1898.24191,0.9999988294970953,0.9691985994526879,0.055382537779144037,2.0245799667289273,0.0
251.878932,128,1996.112493,0.9999965488301968,0.956396744049289,0.029725801656530194,1.9861190945360159,0.0
317.473824,128,2093.063182,0.9999990803460467,0.9412854381383853,0.6573614625915193,2.5986459810759515,0.0
251.679625,128,2190.098966,0.9999997153269452,0.9927075250213997,0.09125843204951123,2.083965672397856,0.0
246.767875,128,2289.818379,0.9999985903608678,0.9166940889525282,0.02401260885226611,1.9407052881656623,0.0
301.817568,128,2388.820546,0.9999983341242604,0.9166940898774284,0.48069832426841586,2.3973907482701047,0.0
268.077234,128,2489.637916,0.9999986432919082,0.916694084580963,0.2004477113792983,2.1171404392521698,0.0
248.589933,128,2589.397542,0.9999995312522506,0.9905521422958543,0.1332774501502107,2.1238291236983153,0.0
280.902075,128,2690.72191,0.9999984724673561,0.9166940848540298,0.2977336835556523,2.2144262408770383,0.0
313.54218,128,2792.386114,0.9999969790029063,0.9559163198281997,0.5068965613903722,2.462809860221478,0.0
265.236035,128,2892.319387,0.9999973866880306,0.9163489090181846,0.1417560259202027,2.058102321626418,0.0
255.646904,128,2988.773724,0.9995858390974083,0.9563262351612526,0.060469155618481964,2.0163812298771426,0.0
248.288905,128,3089.723822,0.9999984963798275,0.9166940851046639,0.07315945785605683,1.9898520393405483,0.0
322.943082,128,3190.862895,0.9999980202842116,0.9165860761730893,0.6023108931826909,2.5188949896399917,0.0
326.907186,128,3291.236,0.9999985847642404,0.9560689111375127,0.6128726446106566,2.5689401405124097,0.0
320.802383,128,3386.90627,0.0598380131439154,0.0018627459970537148,0.7151808329608063,0.7768815921017753,0.0
280.829656,128,3486.545287,0.9999989262645763,0.956223033660094,0.4341904453799792,2.3904124053046494,0.0
333.006329,128,3580.829912,0.9999979729438028,0.9164464551917143,0.6748019766241964,2.5912464047597132,0.0
269.22218,128,3675.98013,0.999998356048174,0.9166940899467966,0.17831599011377056,2.095008436108741,0.0
275.102407,128,3769.861059,0.9999984215780521,0.9166940900758588,0.22068892571554746,2.1373814373694584,0.0
262.408399,128,3865.404814,0.9999975888780489,0.9156952770561305,0.11404709648253525,2.0297399624167145,0.0
315.902266,128,3957.746678,0.9996144527790918,0.9964537339148816,0.5117262431066576,2.507794429800631,0.0
283.631413,128,4044.438829,0.999997378833982,0.9164074002644789,0.31243763633140476,2.228842415429866,0.0
303.652899,128,4135.096554,0.998915441483241,0.9956429418187978,0.4211025248916536,2.4156609081936926,0.0
257.318602,128,4228.24788,0.9999982561421893,0.9166940901468494,0.09466478266625714,2.0113571289552956,0.0
277.862478,128,4319.548823,0.9994148220553868,0.9960062057954118,0.2206654041754916,2.21608643202629,0.0
267.314271,128,4411.604113,0.9999974798478387,0.9165944427201146,0.17201173100716097,2.0886036535751145,0.0
