#{"t_start": 1623243895.2438924, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
209.252684,128,58.183511,0.9997467746994282,0.018626590638600764,0.4998932300906814,1.5182665954287102,0.0
216.145154,128,124.984138,0.10065358956471043,0.052475668344912144,0.15415662837662508,0.30728588628624764,0.0
248.416713,128,200.541203,0.9999985477143946,0.9166939588328877,0.10974910721353665,2.026441613760819,0.0
250.202302,128,283.329369,0.9999983328339616,0.9166940108811233,0.10042947896311691,2.017121822678202,0.0
311.829776,128,365.260891,0.9999985872863418,0.9166940889524874,0.6866096648930254,2.6033023411318545,0.0
249.121325,128,447.351077,0.9999990802732728,0.9412854381405917,0.17253565691691183,2.113820175330776,0.0
0.263412,1,449.374215,5.840685686685945e-38,0.00816973428399605,0.25524258328423544,0.26341231756823147,0.0
241.933579,128,531.987428,0.9999985137390373,0.956035795118547,0.1883561716094933,2.1443904804670773,0.0
236.674424,128,616.541549,0.9999984942984222,0.916694085019904,0.07669070624142629,1.9933832855597524,0.0
260.63472,128,699.755339,0.9998909302347966,0.9551002096291382,0.09935431312546701,2.0543454529894016,0.0
283.328717,128,786.500813,0.9999986621867043,0.9166940870557241,0.3345543729516471,2.2512471221940755,0.0
255.911524,128,873.518442,0.999999332985964,0.9843720358879781,0.17191207683847767,2.1562834457124196,0.0
248.089413,128,962.524029,0.9999984388971199,0.916694086015595,0.09281590604894502,2.00950843096166,0.0
275.870528,128,1051.102213,0.9922236010073961,0.9508110814720271,0.3911148260836177,2.334149508563041,0.0
299.784101,128,1142.137292,0.9999826416689243,7.631469986491396e-08,0.4575361346035363,1.4575188525871605,0.0
258.166225,128,1232.358898,0.9999986802862116,0.916694087992656,0.12559288446980255,2.04228565274867,0.0
277.240345,128,1324.48827,0.9999988575273487,0.9166940838113902,0.2990009568610793,2.2156938981998184,0.0
262.508589,128,1415.170943,0.9999987922195371,0.9166940844764987,0.1369888959279954,2.053681772624031,0.0
296.541974,128,1509.098512,0.9999998200824708,0.9936659150422859,0.3949704089174041,2.388636144042161,0.0
255.889643,128,1605.973087,0.9999997779938115,0.9935599685895008,0.09386880645253169,2.087428553035844,0.0
237.851482,128,1701.84324,0.9999983953060967,0.91669408979476,0.04687903267236848,1.9635715177732251,0.0
270.549732,128,1796.926964,0.9999985174858604,0.9166940897636751,0.19616304487286546,2.112855652122401,0.0
252.583783,128,1893.633322,0.9999984440777736,0.916694085019904,0.0781421447055753,1.9948346738032527,0.0
272.415047,128,1991.242153,0.9999990808125502,0.9412854381405897,0.21178910057841363,2.1530736195315536,0.0
289.923398,128,2088.062994,0.9999987725505375,0.9166940844764994,0.351216816541001,2.2679096735680377,0.0
256.093908,128,2184.950387,0.9999991580693914,0.9782041673494308,0.08169354496744596,2.059896870386268,0.0
278.411368,128,2283.515882,0.9999984109001719,0.9166940899003738,0.39468295009836485,2.3113754508989106,0.0
332.55516,128,2382.222448,0.9999984771319703,0.9166940850199041,0.6867487881783386,2.603441350330213,0.0
257.745276,128,2480.376159,0.9999988582753361,0.9166940838113902,0.0979398929204213,2.0146328350071476,0.0
261.883875,128,2582.376828,0.9999997783084412,0.9935599685902275,0.12703542042207566,2.1205951673207446,0.0
0.210066,1,2590.670394,8.551481243208393e-22,0.02520598040175709,0.1848603391568622,0.2100663195586193,0.0
252.7792,128,2692.067402,0.999998562301254,0.9412842201584891,0.14160602206352782,2.0828888045232707,0.0
254.794982,128,2793.785518,0.9999972411490726,0.9162282111735466,0.06787149268572426,1.9840969450083437,0.0
265.07623,128,2893.757996,0.9999983087682284,0.916694086790119,0.16467588869479088,2.0813682842531382,0.0
262.347625,128,2990.260737,0.9999976666746193,0.9165775464615891,0.11971433119380646,2.036289544330015,0.0
286.739294,128,3091.262677,0.9999982401192763,0.9166940902593861,0.3064076105041782,2.2230999408828405,0.0
276.956115,128,3192.426053,0.999998665851267,0.9649410905913538,0.24666846074859766,2.2116082171912184,0.0
313.023375,128,3292.819616,0.999999398407943,0.9879309346791185,0.5259942754387396,2.513924608525801,0.0
256.450132,128,3388.564463,0.9999983381517645,0.9166940895995217,0.09085690173691137,2.0075493294881976,0.0
263.675188,128,3488.258755,0.9999984095601138,0.9166940898774267,0.13613375561052155,2.0528262550480623,0.0
305.303785,128,3582.580572,0.9999983147302801,0.9166940894850727,0.45322371067041933,2.3699161148857724,0.0
260.631969,128,3677.779942,0.9999975413953602,0.9534965805327548,0.09038431503830108,2.0438784369664162,0.0
250.810223,128,3771.644089,0.9999997078289633,0.9935737234624914,0.028615493809382487,2.022188925100837,0.0
0.176029,1,3783.006389,6.538658276076475e-15,0.0045422594577628345,0.1714869177058213,0.17602917716359068,0.0
260.564817,128,3874.981591,0.9999981216026299,0.9166832129728858,0.1059165021405152,2.022597836716031,0.0
280.76242,128,3965.873421,0.999998233663351,0.916694090066173,0.2522667475963061,2.16895907132583,0.0
261.046568,128,4054.248044,0.9999998176480717,0.9935888380229801,0.09202307972871804,2.08561173539977,0.0
240.729564,128,4145.191601,0.9999997160713385,0.9936207186184702,0.017245522710111736,2.0108659573999206,0.0
286.187057,128,4236.809103,0.9999984064788515,0.9166940903056954,0.33426703792189955,2.2509595347064466,0.0
324.641939,128,4328.06429,0.9999998348146525,0.9936914215517401,0.5974159326503201,2.5911071890167126,0.0
261.862028,128,4422.326267,0.9999980709468922,0.9166919904873381,0.13634396474869293,2.053034026182923,0.0
