#{"t_start": 1623243894.9665065, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
191.440658,128,57.699213,0.9999972260568017,0.9164444865843254,0.5687121344162124,2.4851538470573398,0.0
215.070028,128,124.243189,0.9999983369514689,0.9166940901000554,0.24572797230023777,2.162420399351762,0.0
229.991518,128,199.193542,0.999931857186639,0.8870042031327388,0.25334005314347996,2.140276113462858,0.0
232.993996,128,281.726273,0.9999956730405775,0.9565252904832559,0.33287654583125503,2.2893975093550885,0.0
257.099713,128,363.166594,0.9999988944118703,0.941285445563987,0.24003988972874749,2.1813242297046047,0.0
269.36308,128,445.163982,0.9999983816844522,0.9166940898042893,0.3474642202084696,2.2641566916972113,0.0
239.415943,128,527.368619,0.9999983253890979,0.9166939085278673,0.05759647249993652,1.974288706416902,0.0
258.429956,128,610.952388,0.9999942295098406,0.9556577453573609,0.19706891981905172,2.1527208946862535,0.0
240.804934,128,694.206817,0.9999984352126174,0.9166940897704575,0.20253286571513665,2.1192253906982117,0.0
291.59274,128,780.071903,0.9999981345259731,0.9166764960845287,0.4559387162159197,2.3726133468264217,0.0
249.688901,128,866.009971,0.9999984506481802,0.9166940177508288,0.1441354773006503,2.060827945699659,0.0
265.732997,128,955.042958,0.9999987919991533,0.9166940844764987,0.22168314046545984,2.1383760169411117,0.0
293.735668,128,1042.868774,0.9999984689100713,0.916694089768005,0.4614528602156707,2.378145418893747,0.0
282.936177,128,1132.871764,0.9999961762510575,0.9696131479387219,0.17675497962764383,2.1463643038174234,0.0
262.198717,128,1224.093114,0.9999990802664556,0.9412854381405917,0.15659134968765015,2.0978758680946976,0.0
252.1078,128,1316.476956,0.9999984009552135,0.9166940108811233,0.05171704505221071,1.9684094568885477,0.0
248.023418,128,1406.722272,0.9999983890449498,0.9166940853390656,0.027488319544061696,1.9441807939280769,0.0
258.431989,128,1499.46745,0.9999668115760096,0.956313739599826,0.3789973585409534,2.335277909716789,0.0
0.371437,1,1504.924292,1.2834001989979019e-37,0.0013363356696443323,0.37010098750522197,0.3714373231748663,0.0
257.266734,128,1601.446233,0.9999985696802722,0.9166940847087741,0.15789092487663173,2.074583579265678,0.0
255.701059,128,1697.103444,0.999998867555533,0.961654299045405,0.08430161652685882,2.045954783127797,0.0
261.600249,128,1790.973515,0.9999497684111078,0.9542048892684164,0.10780556851561338,2.0619602261951377,0.0
274.762835,128,1887.49994,0.9999964670151114,0.9111304343578268,0.34500662336795007,2.2561335247408882,0.0
265.877803,128,1983.637971,0.9999994707748993,0.9653188407358257,0.16072735214367362,2.1260456636543985,0.0
317.093296,128,2080.122396,0.9999990802570251,0.9412854381405917,0.6102097173637655,2.5514942357613823,0.0
288.176381,128,2176.771667,0.9999942939139014,0.9556632171267184,0.3177466828222677,2.2734041938628873,0.0
335.941991,128,2276.331614,0.9999986202521645,0.916694084580963,0.7113260882980241,2.628018793131152,0.0
284.022734,128,2374.770397,0.9976556503078425,0.9545193381882118,0.2678946773113188,2.2200696658073733,0.0
270.324994,128,2472.614753,0.9999968472577643,0.9147731620774131,0.18871710305972678,2.1034871123949044,0.0
331.447434,128,2577.014993,0.9999969407356032,0.915215504272171,0.665807948385737,2.581020393393511,0.0
273.436477,128,2677.726753,0.9999965513170187,0.9077359970542153,0.24037252690111677,2.1481050752723507,0.0
253.987405,128,2778.863408,0.9999944323473638,0.9565986368943207,0.047161428732381556,2.0037544979740662,0.0
259.781038,128,2878.804842,0.9999985352992792,0.9166940825664729,0.16006147902365622,2.0767540968894083,0.0
248.572525,128,2974.572604,0.9999969879723757,0.915215510478706,0.018395436754900543,1.9336079352059823,0.0
267.210738,128,3075.107262,0.9999985890392996,0.9166940889518358,0.17074679140136728,2.0874394693925025,0.0
267.186083,128,3175.987529,0.9999984312229552,0.9166940584166973,0.16669046728581213,2.0833829569254645,0.0
294.269207,128,3277.660029,0.9999984143277351,0.9166940899919278,0.37263187495689365,2.2893243792765565,0.0
271.626557,128,3373.009786,0.999998394948721,0.9166940427094871,0.19698499635595973,2.1136774340141677,0.0
269.591773,128,3470.761853,0.9999984152839011,0.9166940901000649,0.17686232330503912,2.093554828689005,0.0
271.828731,128,3566.301848,0.9999972796247223,0.9156018021323847,0.19478807015556093,2.110387151912668,0.0
277.137886,128,3662.775622,0.9999983383163535,0.9166940899689404,0.23950225945829443,2.1561946877435885,0.0
264.766245,128,3756.428975,0.9999988430930377,0.9412854457030049,0.14074158881423196,2.0820258776102745,0.0
255.573415,128,3850.363484,0.9999997852184928,0.9933475353184225,0.07002499175225714,2.0633723122891725,0.0
0.258839,1,3858.08525,9.020781832143684e-22,0.005621470177462022,0.25321724207599877,0.2588387122534608,0.0
266.919681,128,3950.03137,0.9999984866303518,0.9166940841993805,0.16808821213691083,2.084780782966643,0.0
276.590545,128,4036.737976,0.9999998489597669,0.9936723433941071,0.22137017543336437,2.2150423677872384,0.0
0.23115,1,4046.597691,1.7535245618454882e-26,0.004004449713978211,0.22714543029299963,0.23114988000697784,0.0
246.929417,128,4137.348116,0.9996967514869186,0.9554144446214342,0.13513923494827015,2.090250431056623,0.0
291.166727,128,4230.574833,0.9999046824797366,0.9536452711781257,0.32260289186074226,2.2761528455186046,0.0
268.125955,128,4321.803901,0.9999996677455494,0.9932308068083797,0.15374975643004,2.146980230983969,0.0
265.564876,128,4413.941151,0.9999996320101477,0.9933194281771068,0.15805634479464067,2.1513754049818954,0.0
