#{"t_start": 1623243895.122314, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
150.5628,128,57.853188,8.647003240093108e-05,1.1047575605289731e-14,0.5956827585091587,0.5957692285415708,0.0
211.498586,128,124.540273,0.9999888956610141,8.433438829183922e-05,0.2689293974989962,1.2690026275483022,0.0
248.966698,128,199.695571,0.9783228044506177,0.9547910846478382,1.2690249603219181,3.202138849420374,0.0
246.053215,128,282.467914,0.9999965831822101,0.9563999688736993,0.3488578301993639,2.3052543822552733,0.0
250.255383,128,364.140462,0.9999980610827804,0.9166936928158963,0.1840382631673835,2.10073001706606,0.0
264.371893,128,446.100468,0.9999989423507185,0.9412854422308367,0.2197949832762266,2.1610793678577815,0.0
259.043698,128,528.492175,0.9999760368981196,0.9550957208935463,0.08433859804587598,2.039410355837542,0.0
259.512596,128,612.263278,0.9999997258222835,0.9932326136087455,0.2617692409590748,2.255001580390104,0.0
269.948785,128,695.7187,0.9999979063183976,0.9144375794513947,0.30549293869254485,2.219928424462337,0.0
246.77022,128,781.841923,0.9999978383210001,0.9166791002468662,0.15507111784265581,2.071748056410522,0.0
247.571514,128,867.972271,0.9999981069053766,0.9166936818290607,0.08031093866656022,1.9970027274009976,0.0
266.828846,128,957.169914,0.9999990821703842,0.9781815389103443,0.20047127398645967,2.1786518950671883,0.0
253.315232,128,1045.235716,0.9999983164715898,0.9166940899003936,0.17733965118338668,2.09403205755537,0.0
249.443182,128,1135.425944,0.9999986129740281,0.916694084580963,0.14782836909744934,2.0645210666524405,0.0
266.644293,128,1226.819472,0.9999986416605974,0.916694084580963,0.20601065297151225,2.122703379213073,0.0
264.121827,128,1319.354879,0.999996095657411,0.9564703583881532,0.19732649448572576,2.15379294853129,0.0
301.619208,128,1409.712679,0.9999981326138504,0.9166931377830095,0.43490550480628287,2.351596775203143,0.0
259.399302,128,1502.704639,0.9999983700862927,0.9166940855529457,0.19330781916037212,2.1100002747996105,0.0
255.052121,128,1599.075995,0.9999982273883847,0.9166939537489103,0.13446724679129773,2.0511594279285927,0.0
303.228659,128,1694.635239,0.9999992498189935,0.9653186917210249,0.45263906515304064,2.417957006693059,0.0
277.346241,128,1788.501103,0.9999874939504103,0.9149979663594575,0.3246173860614181,2.239602846371286,0.0
268.809966,128,1885.842067,0.9999997261407741,0.9932326136082642,0.21420879083243613,2.2074411305814743,0.0
256.904672,128,1981.974132,0.99999837584569,0.9166940900166056,0.12993326691065968,2.0466257327729553,0.0
277.517116,128,2078.327154,0.9999984596295456,0.9166940897704616,0.2491803929656198,2.165872942365627,0.0
261.355404,128,2175.116141,0.999998899221002,0.9412854422308367,0.16188634364920917,2.103170685101048,0.0
256.462851,128,2274.445979,0.9999983235329956,0.9166940898774267,0.20156101972380058,2.118253433134223,0.0
281.628373,128,2372.91782,0.9999982916764805,0.9166940899689403,0.2748562171280867,2.1915485987735077,0.0
272.542583,128,2470.661057,0.9999994529933217,0.9166940843233096,0.21416860582979821,2.1308621431464294,0.0
258.415135,128,2575.049828,0.9999984861984963,0.916694089768005,0.17730048659869743,2.0939930625651986,0.0
259.781518,128,2675.690418,0.9999983458964017,0.9166940108811233,0.12728016666140798,2.043972523438933,0.0
254.336257,128,2776.872142,0.9999978377090035,0.9166842509304333,0.10438851931495072,2.0210706079543876,0.0
262.42844,128,2876.725726,0.9993834972823976,0.995836669061,0.10694018553730968,2.1021603518807073,0.0
268.692572,128,2972.507796,0.9680259585154933,0.993370035090605,0.482806169165333,2.444202162771431,0.0
258.581531,128,3072.899862,0.9999995134875724,0.9897684540960277,0.12744203609729488,2.1172100036808947,0.0
263.450876,128,3173.771563,0.9999983825706428,0.9166940898296385,0.1370760202210361,2.0537684926213173,0.0
243.33188,128,3275.466889,0.9999967850527096,0.9563967435009343,0.03767542344341381,1.9940689519970576,0.0
317.394165,128,3370.758741,0.9999991567583745,0.9781957646542362,0.5651017530634062,2.543296674476017,0.0
255.937978,128,3468.369547,0.9999984105581922,0.9166940899003738,0.09792963423912233,2.0146221346976882,0.0
270.854667,128,3564.029178,0.9999990802872102,0.9412854381405917,0.22987639625072506,2.171160914678527,0.0
272.382307,128,3660.368529,0.9999983713668549,0.9166940898042893,0.20767331398906638,2.1243657751602107,0.0
265.90091,128,3754.074634,0.9999974243885386,0.9808536436710565,0.12917284400306836,2.1100239120626636,0.0
263.289732,128,3848.075711,0.9999983721862862,0.916694090194611,0.12503225901915369,2.041724721400051,0.0
255.407697,128,3941.297871,0.9999996434723195,0.9931971779216311,0.0742526656686762,2.0674494870626265,0.0
334.146516,128,4028.276937,0.9999994354032352,0.9875025875874496,0.6702303804707227,2.6577324034614076,0.0
241.925309,128,4118.63304,0.9999982334641011,0.9166940903483567,0.10874742227439158,2.0254397460868496,0.0
257.130333,128,4212.845464,0.9999984158881831,0.9166940900166056,0.10522439165498264,2.0219168975597714,0.0
251.670038,128,4304.00546,0.999866164360021,0.996699706996914,0.056197488686236155,2.052763360043171,0.0
255.490072,128,4396.110337,0.999999718347289,0.9935650940646842,0.05890470681228269,2.052469519224256,0.0
253.852423,128,4485.475723,0.9997894469613466,0.9963094950040357,0.0897077232695511,2.0858066652349336,0.0
