#{"t_start": 1623243895.0749242, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
163.029032,128,57.798529,0.9804736903325104,0.9455341012662272,0.4434466028105423,2.36945439440928,0.0
205.242613,128,124.423837,0.9999984679983842,0.8132283492431372,0.14278374105072372,1.9560105582922453,0.0
218.847488,128,199.511638,0.4322720202947034,0.009357787184415368,0.12412088883584214,0.5657506963149609,0.0
248.702229,128,282.195259,0.9999984594475384,0.9412742946146432,0.10619607279183413,2.0474688268540158,0.0
237.528191,128,363.730459,0.9999986609862459,0.9166940822533758,0.164891776842773,2.081584520082395,0.0
0.324983,1,366.019642,4.516258642488692e-42,0.013227611331598952,0.31175550535456725,0.3249831166861662,0.0
243.721936,128,448.285743,0.36264580358152926,9.906777689255052e-17,0.09441287711883568,0.45705868070036504,0.0
306.622131,128,530.739219,0.9999984457676,0.9166940897816043,0.5287473468599476,2.445439882409152,0.0
256.472077,128,614.712361,0.9999983746730231,0.9166940898774267,0.1474240013480803,2.06411646589853,0.0
238.309524,128,698.106492,0.7097215904878861,0.9493485418664037,0.05886184659646708,1.717931978950757,0.0
272.147163,128,784.646369,0.9999983276638738,0.9166940899467966,0.28392369090516334,2.200616108515834,0.0
244.554894,128,870.980636,0.9999959380341681,0.9564676500116769,0.02597753742000619,1.9824411254658512,0.0
265.539755,128,959.800429,0.9999985236373495,0.9166940897636736,0.2677254286204863,2.1844180420215094,0.0
337.971072,128,1048.146814,0.999998636360521,0.9166940857007114,0.72239985175895,2.6390925738201827,0.0
260.213689,128,1138.442874,0.99999971541817,0.9880890875531401,0.11161087386064747,2.099699676831958,0.0
246.642967,128,1229.465949,0.9999979348288812,0.9166863229232922,0.20826285916898013,2.1249471169211533,0.0
303.401318,128,1322.105768,0.994173741281954,0.9519959391923033,0.43039909951452254,2.37656877998878,0.0
308.688232,128,1412.657038,0.9995458296868749,0.9960906719590631,0.6811360890718721,2.67677259071781,0.0
237.398182,128,1506.584407,0.9999986530237025,0.9166940857007114,0.1189223176389841,2.035615056363398,0.0
256.097451,128,1603.162123,0.9999988557821867,0.9166940838093112,0.11345095520145773,2.0301438947929555,0.0
261.222812,128,1698.962029,0.9999932446525591,0.03056996779960841,0.1620317984031261,1.1925950108552934,0.0
258.04619,128,1792.921417,0.9999974385706634,0.9163047609999849,0.23197163035681675,2.148273829927465,0.0
236.369887,128,1889.468509,0.9999994542237287,0.9677556765119142,0.042834189644516275,2.0105893203801593,0.0
261.824015,128,1986.764838,0.9999988581262312,0.9166940838113901,0.21474151175315995,2.1314344536907814,0.0
266.896182,128,2083.422634,0.9999960423017631,0.9132567707881464,0.16388855382852155,2.077141366918431,0.0
254.894729,128,2180.241097,0.9999971041311304,0.9121955361916757,0.06383460168635473,1.976027242009161,0.0
249.674777,128,2279.903646,0.9999984945284723,0.916694085019904,0.14047718639060197,2.0571697659389785,0.0
262.924781,128,2379.579518,0.9999963414190219,0.9126256317220376,0.16066608018624454,2.073288053327304,0.0
278.540025,128,2477.613314,0.9999987856162698,0.9166940844764987,0.26214179880687477,2.1788346688996434,0.0
294.621413,128,2579.609143,0.9999994245163211,0.9806624067392277,0.41206555930687844,2.392727390562427,0.0
275.867691,128,2680.496505,0.9999982120346185,0.9166818872119958,0.39589584942164396,2.3125759486682584,0.0
249.82695,128,2781.725678,0.9999985274395786,0.9166940897636736,0.03459642309434652,1.9512890402975986,0.0
265.421936,128,2881.718238,0.9999984709858064,0.916694089768005,0.1554043462157673,2.0720969069695787,0.0
260.032224,128,2977.610597,0.9999983544522022,0.9166940898270154,0.1397896312359703,2.056482075515188,0.0
253.463053,128,3078.205916,0.9999962384138082,0.9696131479569557,0.04285692438657123,2.0124663107573353,0.0
285.015466,128,3179.232105,0.9999921053464355,0.9553813648425098,0.28248881476698917,2.237862284955934,0.0
267.783586,128,3280.849793,0.9999983912693603,0.9166940833524019,0.16653987872097625,2.0832323533427384,0.0
272.968372,128,3376.342297,0.9999996904012117,0.99340083399426,0.2059154635545558,2.1993159879500275,0.0
264.882379,128,3474.158551,0.9999969331960524,0.9140025098302014,0.15671444780670635,2.07071389083296,0.0
260.322271,128,3569.844506,0.9999982606164481,0.916694090100065,0.10440684068997669,2.0210991914064897,0.0
271.127545,128,3666.344308,0.999998352928001,0.9166940898774267,0.2490971683157741,2.165789611121202,0.0
273.948763,128,3760.173851,0.9999984809595733,0.916694086327028,0.2118315078345288,2.1285240751211303,0.0
309.063666,128,3854.07289,0.9999946262184944,0.9536972221120866,0.4662653054493453,2.4199571537799263,0.0
259.223864,128,3945.76404,0.9576363971050136,0.9463765077624486,0.07804938889351504,1.9820622937609773,0.0
276.44733,128,4032.610729,0.9999998085279127,0.9936625803016346,0.22916992886026125,2.2228323176898086,0.0
254.17215,128,4122.974833,0.9999998272596984,0.9935991778699899,0.06340038174562947,2.056999386875318,0.0
0.244451,1,4129.151466,3.1853763822480226e-09,0.0378638095221325,0.20658712197184373,0.2444509346793526,0.0
252.771797,128,4222.141712,0.9999935919022743,0.9534726156439279,0.07161524775452821,2.0250814553007306,0.0
228.144438,128,4313.310425,0.013124413351651107,0.5571896101641954,0.4552317890329291,1.0255458125487755,0.0
252.75346,128,4405.315825,0.9999979731144115,0.9305976790337127,0.035657768139893777,1.966253420288018,0.0
