#{"t_start": 1623243895.187882, "env_id": "quadruped-v1"}
r,l,t,reward_velocity,reward_energy,reward_distance,reward,penalty
0.200131,1,3.400765,1.2492793319292206e-42,8.945114116593654e-07,0.2001302158703977,0.20013111038180936,0.0
0.166078,1,3.897383,5.052626838718123e-22,0.00018238042389929094,0.16589590674888136,0.16607828717278064,0.0
135.16256,128,59.276128,0.9984638135283912,2.4785715297827536e-06,0.412692758874935,1.411159050974856,0.0
197.679101,128,126.324562,0.9999934702655797,0.7562813310081369,0.09593553296063438,1.852210334234351,0.0
214.831385,128,202.127086,7.4512612648631835e-06,0.06240213714670923,0.277328786252959,0.3397383746609331,0.0
261.177469,128,285.130173,0.9999695723549238,0.7772340507423261,0.597305697839571,2.374509320936821,0.0
258.133406,128,367.505636,0.9999936060932862,0.09475117698202187,0.27990990443457564,1.3746546875098837,0.0
284.156893,128,450.19743,0.999999454112986,0.9166940843233096,0.33837536648082817,2.255068904917124,0.0
258.476313,128,532.752768,0.9999988559958719,0.9166940838113914,0.2739171572182689,2.190610097025532,0.0
234.712478,128,617.664444,0.9999983949018605,0.91669408979476,0.07547165952860582,1.9921641442252263,0.0
259.579497,128,701.055574,5.754411103239174e-05,0.06465303979117401,0.12583483015290345,0.19054541405510986,0.0
328.731649,128,787.879099,0.9999995509571435,0.9821912103134098,0.8849633442512631,2.8671541055218164,0.0
225.313902,128,874.987967,0.999898199795007,0.9564578642507162,0.09056958192475885,2.0469256459704823,0.0
288.977852,128,964.061496,0.9999890006658945,0.9967312498061822,0.49860393968344635,2.495324190155523,0.0
283.070503,128,1052.764633,0.999800780791922,1.1747438005613974e-05,0.4851928936683552,1.4850054218982829,0.0
0.308173,1,1053.943893,7.655751617369064e-26,0.005599901446005495,0.3025726124811842,0.3081725139271897,0.0
285.796848,128,1145.646073,0.9987768978891829,0.9953954709069991,0.4223827362263189,2.4165551050225007,0.0
259.677056,128,1236.952223,0.9999984075787249,0.9166940853390656,0.22090937626202864,2.1376018691798193,0.0
267.756063,128,1329.205741,0.9999985363084662,0.9166940897605801,0.17451168619305188,2.0912043122620982,0.0
284.249367,128,1420.117058,0.999998525852833,0.9166940897636736,0.30329710432179885,2.2199897199383054,0.0
260.492935,128,1514.028783,0.9999985273914188,0.916694089763666,0.11762572378646563,2.0343183409415504,0.0
257.910512,128,1611.465093,0.9999984693047269,0.916694089768005,0.14497973451672833,2.0616722935894605,0.0
269.582107,128,1707.438407,0.9999984358319727,0.916694089770511,0.2594897824501626,2.1761823080526463,0.0
254.384337,128,1802.857029,0.9999984960909399,0.916694085019904,0.1561001383601989,2.072792719471043,0.0
273.25455,128,1899.81083,0.9999977986885493,0.9166683119563911,0.21421623681804194,2.1308823474629826,0.0
261.960239,128,1997.734009,0.9999775174864447,7.34122080639023e-07,0.1864757591395606,1.186454010748086,0.0
263.345671,128,2095.844248,0.9999983019115067,0.9166940899468645,0.21888863074175127,2.135581022600123,0.0
252.63468,128,2192.997854,0.9999984337923288,0.9166940897853376,0.09995379029086575,2.016646313868532,0.0
270.110439,128,2292.662361,0.9999996731583204,0.9909388177745494,0.1972248190685491,2.188163310001419,0.0
0.137789,1,2294.403715,4.005247657554856e-25,0.0069141954813925375,0.13087525257559024,0.1377894480569828,0.0
267.217456,128,2392.467149,0.9999984139001766,0.916694089781603,0.18738024504504538,2.104072748726825,0.0
256.975159,128,2495.802922,0.9999983338548089,0.916694089858901,0.08506738496138133,2.001759808675091,0.0
273.521847,128,2596.972194,0.9999987727101749,0.9166940844774945,0.223427777427482,2.140120634615151,0.0
248.411156,128,2698.764954,0.9999984067710069,0.9166940899467947,0.10273684069290141,2.019429337410703,0.0
307.676182,128,2800.707257,0.9999983921304914,0.9166940108811233,0.486207307705673,2.402899710717288,0.0
250.486001,128,2900.54552,0.9999956643433022,0.955789889863973,0.049804737925230526,2.0055902921325055,0.0
266.120979,128,2997.506415,0.9999983852209525,0.9166940898042893,0.15828055280795567,2.0749730278331975,0.0
256.826529,128,3098.655557,0.9999984218744239,0.9166940898042851,0.09814950218669889,2.0148420138654077,0.0
275.895395,128,3201.315027,0.9999982667590299,0.9166940901468494,0.24762319808398556,2.164315554989865,0.0
263.46781,128,3301.905977,0.9999988968260779,0.9412854457030054,0.13071533044677944,2.071999672975863,0.0
298.345201,128,3397.925608,0.9999996424315402,0.9928030780750545,0.40741784243599993,2.400220562942595,0.0
285.065173,128,3497.654046,0.9999984031554505,0.9166940899689404,0.3330952013906733,2.249787694515064,0.0
258.049162,128,3594.078805,0.9999995661493686,0.9915101259826089,0.08134863066330042,2.0728583227952777,0.0
271.963714,128,3689.414696,0.9999984160819114,0.9166939290538767,0.21799216782142228,2.13468451295721,0.0
253.796526,128,3787.133336,0.9999984058085611,0.9166940903446615,0.10514819193790371,2.0218406880911264,0.0
281.37519,128,3880.746987,0.999998545075691,0.9166940172530036,0.2621787575989812,2.1788713199276755,0.0
286.567286,128,3972.025691,0.9999984926307226,0.9166940024145376,0.32863244271858016,2.2453249377638405,0.0
281.093218,128,4060.316636,0.9999996723360209,0.9933789997069123,0.27751046520628053,2.2708891372492137,0.0
260.255782,128,4153.35323,0.9999991828237325,0.9544287085539427,0.10012808064367983,2.0545559720213546,0.0
338.316266,128,4245.220905,0.99997683589562,0.9535928982562268,0.6922310010179823,2.645800735169829,0.0
260.595417,128,4336.613624,0.9999982393035589,0.9166940902643914,0.11487439128051,2.0315667208484602,0.0
327.806543,128,4426.841632,0.9999984323962745,0.9166940886977801,0.6301928330234493,2.546885354117504,0.0
