Wall time,Step,Value
1623524621.500015,24322,0.4738774299621582
1623524621.651874,24345,0.49464038014411926
1623524623.477458,24621,0.4903981685638428
1623524624.192627,24719,0.2729438245296478
1623524624.24669,24727,0.373224139213562
1623524625.409765,24901,0.6089355945587158
1623524625.628944,24934,0.5982813835144043
1623524626.122725,25008,0.47919902205467224
1623524627.818196,25253,0.5004141926765442
1623524628.347965,25332,0.5759724974632263
1623524628.809691,25391,0.45998167991638184
1623524631.6333451,25812,0.4777231216430664
1623524631.865697,25847,0.5334913730621338
1623524632.36547,25921,0.5237981677055359
1623524633.332194,26066,0.5310137867927551
1623524633.9281092,26155,0.5128753185272217
1623524634.969547,26303,0.7095860838890076
1623524636.177391,26470,0.2965540587902069
1623524638.491313,26797,0.5313839316368103
1623524638.4982111,26798,0.533381462097168
1623524638.7131069,26829,0.6161654591560364
1623524640.88709,27142,0.5589145421981812
1623524640.9706318,27154,0.5642528533935547
1623524640.998195,27158,0.5654512047767639
1623524641.0050392,27159,0.5656968951225281
1623524641.805998,27274,0.602186918258667
1623524643.41368,27505,0.5466775298118591
1623524644.132451,27603,0.938682496547699
1623524644.364318,27638,0.46954426169395447
1623524645.6185348,27825,0.5407118797302246
1623524646.230169,27916,0.6171141266822815
1623524649.921633,28438,0.6105660796165466
1623524650.6217952,28543,0.48853597044944763
1623524653.541117,28970,0.46624770760536194
1623524653.71684,28996,0.537137508392334
1623524654.1594582,29062,0.5927824974060059
1623524655.0876648,29201,0.6315860748291016
1623524655.5073001,29263,0.5091404318809509
1623524656.902594,29471,0.5483601689338684
1623524657.009664,29487,0.5633302927017212
1623524657.504954,29561,0.5596708655357361
1623524657.834843,29611,0.5768629908561707
1623524659.2964108,29829,0.6059482097625732
1623524660.503962,30005,0.5471174716949463
1623524660.6796951,30031,0.5410202741622925
1623524661.643129,30174,0.5706415176391602
1623524662.1672058,30243,0.5486657619476318
1623524662.796507,30327,1.0573574304580688
1623524663.830441,30470,0.7221514582633972
1623524664.813597,30612,0.6191399693489075
1623524665.5173938,30706,0.49446702003479004
1623524665.612531,30720,0.8285827040672302
1623524670.411648,31406,0.6310429573059082
1623524670.66708,31443,0.5696620941162109
1623524672.489985,31696,0.658079981803894
1623524673.7746382,31880,0.5873634219169617
1623524674.166614,31936,0.5524431467056274
1623524674.652218,32004,0.6517003178596497
1623524676.072823,32207,0.6103674173355103
1623524677.652822,32435,0.6139729619026184
1623524678.461288,32542,0.33766674995422363
1623524679.3267589,32657,1.011911392211914
1623524680.0608299,32762,0.6181333661079407
1623524680.9869728,32894,0.5109577775001526
1623524681.043338,32902,0.5269618630409241
1623524682.027408,33034,0.5395262837409973
1623524683.035707,33179,0.6148825883865356
1623524683.0497768,33181,0.6145688891410828
1623524683.67544,33271,0.48396074771881104
1623524684.155499,33341,0.586047351360321
1623524684.3932202,33375,0.5958132147789001
1623524684.588282,33403,0.5317810773849487
1623524686.909842,33728,0.5305284857749939
1623524686.972856,33737,0.5499009490013123
1623524687.057364,33749,0.5750284790992737
1623524687.1902962,33768,0.5963315963745117
1623524687.308922,33785,0.5931287407875061
1623524687.759043,33839,0.7831687927246094
1623524687.842945,33851,0.917531430721283
1623524688.0174289,33876,0.9305984377861023
1623524688.275009,33913,0.4720739424228668
1623524689.134069,34036,0.5507752895355225
1623524689.871779,34141,0.5846798419952393
1623524691.410004,34362,0.5230589509010315
1623524691.557995,34383,0.49451303482055664
1623524692.543475,34525,0.5407630801200867
1623524693.05676,34599,0.538292407989502
1623524694.3431182,34783,0.5418713092803955
1623524698.241996,35333,0.9344010353088379
1623524698.3879611,35354,0.9662665724754333
1623524698.548477,35377,0.6991875171661377
1623524699.269797,35483,0.6301828622817993
1623524699.893205,35573,0.5016384124755859
1623524701.251418,35771,0.5508573651313782
1623524701.85499,35849,0.6872431635856628
1623524702.57919,35953,0.4809708893299103
1623524702.697292,35970,0.5443246960639954
1623524703.164613,36037,0.5816672444343567
1623524704.6270359,36246,0.47898197174072266
1623524704.829613,36275,0.49584248661994934
1623524707.302537,36629,0.5407813191413879
1623524707.512337,36659,0.5574741363525391
1623524708.263474,36767,0.5071427822113037
1623524708.845807,36850,0.5371275544166565
1623524709.24292,36907,0.5191890597343445
1623524711.29381,37202,0.519849956035614
1623524713.057838,37455,0.506872296333313
1623524713.294048,37489,0.5011002421379089
1623524715.39198,37764,0.6217600703239441
1623524716.173884,37876,0.4619300365447998
1623524718.517157,38192,0.593546450138092
1623524720.3023622,38439,0.5910148620605469
1623524720.414973,38455,0.5590243935585022
1623524722.2668679,38720,0.4818984568119049
1623524723.105223,38840,0.5018509030342102
1623524724.092591,38981,0.49652335047721863
1623524726.346546,39296,0.4893803298473358
1623524729.186183,39702,0.49305859208106995
1623524729.3817012,39730,0.49375566840171814
1623524729.7393138,39781,0.4778018891811371
1623524730.445228,39878,0.4767918586730957
1623524730.659801,39909,0.4778722822666168
1623524730.6945071,39914,0.47892501950263977
1623524731.431326,40020,0.4812650680541992
1623524733.4452732,40296,0.775773823261261
1623524734.903519,40500,0.5950319766998291
1623524735.8864372,40647,0.5386126041412354
1623524735.994223,40663,0.5441708564758301
1623524736.0221272,40667,0.5420622825622559
1623524736.242887,40700,0.49757957458496094
1623524736.3770251,40720,0.47278475761413574
1623524736.860569,40793,0.5024003982543945
1623524738.5403142,41040,0.4898499548435211
1623524739.939157,41244,0.4932868480682373
1623524740.116161,41271,0.4930303990840912
1623524740.655592,41341,1.00303316116333
1623524742.032778,41539,0.4910278022289276
1623524742.1433,41555,0.48729953169822693
1623524746.241683,42134,0.5114913582801819
1623524748.463737,42450,0.5436993837356567
1623524748.592073,42468,0.520491898059845
1623524750.12367,42678,0.6857832074165344
1623524752.350948,42981,0.6926997303962708
1623524754.419727,43278,0.508743405342102
1623524756.107015,43518,0.5573298335075378
1623524756.352741,43553,0.53970867395401
1623524756.732009,43607,0.5453703999519348
1623524757.012934,43639,0.4438892900943756
1623524757.512798,43711,0.7670250535011292
1623524757.700385,43738,0.43806812167167664
1623524757.727815,43742,0.44003522396087646
1623524758.170659,43805,0.6416859030723572
1623524759.4791481,43993,0.5846208930015564
1623524760.038861,44073,0.5269570350646973
1623524760.92417,44200,0.510758101940155
1623524760.9731562,44207,0.5167269706726074
1623524761.331551,44251,0.4764656722545624
1623524761.7037141,44304,1.0006128549575806
1623524763.766423,44585,0.348785400390625
1623524765.4967291,44816,0.5339133739471436
1623524766.537924,44964,0.4829651117324829
1623524768.9506629,45310,0.4702511131763458
1623524769.0139468,45319,0.48598113656044006
1623524769.382973,45372,0.5245578289031982
1623524770.319525,45507,0.5040762424468994
1623524771.3649359,45658,0.49780765175819397
1623524774.034126,46033,0.46324825286865234
1623524775.938282,46318,0.5065508484840393
1623524776.046817,46334,0.48641636967658997
1623524776.5774279,46413,0.5333568453788757
1623524777.2088408,46499,0.3976692259311676
1623524782.337125,47241,0.6037278771400452
1623524782.734624,47301,0.5141368508338928
1623524782.8679092,47321,0.5537577271461487
1623524784.646971,47585,0.48960694670677185
1623524785.005704,47638,0.5214753746986389
1623524785.2141519,47669,0.514068067073822
1623524785.455765,47705,0.4913124740123749
1623524785.716994,47744,0.482572078704834
1623524786.641073,47882,0.504131555557251
1623524787.143379,47947,0.3852708041667938
1623524787.354599,47970,0.4559323489665985
1623524788.072047,48076,0.4188764989376068
1623524788.793354,48181,0.5178213119506836
1623524789.102422,48227,0.4819812476634979
1623524791.086092,48522,0.4644327461719513
1623524793.328761,48844,0.5075260996818542
1623524796.421661,49272,0.5956881046295166
1623524796.95665,49351,0.4892577826976776
1623524797.870997,49477,0.695997416973114
1623524801.728582,50006,0.5493850708007812
1623524802.081752,50056,0.45181044936180115
1623524802.731354,50149,0.555421769618988
1623524802.8422961,50165,0.5332704186439514
1623524803.05299,50195,0.4956553876399994
1623524803.561669,50268,0.5250502228736877
1623524806.087191,50629,0.5225887894630432
1623524807.4051409,50819,0.5114085674285889
1623524808.528522,50979,0.5240405201911926
1623524809.618918,51134,0.516476035118103
1623524810.26896,51227,0.5365230441093445
1623524810.6519392,51282,0.5267651677131653
1623524811.072713,51342,0.49579787254333496
1623524813.9672298,51750,0.7934885621070862
1623524814.3154979,51798,0.8099093437194824
1623524814.3729322,51806,0.6719003319740295
1623524815.440873,51954,0.4658319056034088
1623524815.837277,52001,0.5721824765205383
1623524816.3575199,52067,0.32368984818458557
1623524817.600961,52237,0.4415428936481476
1623524817.9848971,52292,0.924196720123291
1623524818.4116201,52353,0.44762739539146423
1623524819.5672908,52510,0.9988813400268555
1623524820.7678862,52682,0.504926323890686
1623524822.329361,52906,0.4952838122844696
1623524822.559367,52939,0.5202285647392273
1623524823.626936,53092,0.5063226222991943
1623524823.7313962,53107,0.5208567976951599
1623524826.3077781,53468,0.4700945317745209
1623524827.970846,53706,0.45689234137535095
1623524828.019598,53713,0.45457759499549866
1623524828.047495,53717,0.45486173033714294
1623524828.075499,53721,0.45630791783332825
1623524829.0595572,53862,0.48004087805747986
1623524829.367085,53906,0.5027472376823425
1623524830.574816,54072,0.9589006304740906
1623524830.675328,54087,0.9417627453804016
1623524830.8142662,54108,0.6608436703681946
1623524830.9146419,54123,0.43738508224487305
1623524831.707965,54241,0.5205931067466736
1623524834.901183,54691,0.5552229285240173
1623524835.711637,54807,0.478020578622818
1623524836.6196659,54937,0.47299298644065857
1623524836.933791,54982,0.5086073279380798
1623524838.4076958,55193,0.5108776092529297
1623524839.1466482,55299,0.47116783261299133
1623524839.563444,55359,0.48637667298316956
1623524840.840232,55543,0.47784292697906494
1623524840.895467,55551,0.48037075996398926
1623524842.0717928,55713,0.8760857582092285
1623524842.422179,55766,0.40966057777404785
1623524844.719112,56091,0.5314995050430298
1623524846.429139,56337,0.4737132489681244
1623524847.671863,56507,0.7925717234611511
1623524847.770237,56521,0.9065082669258118
1623524848.467635,56608,0.7718756198883057
1623524849.784842,56787,0.5499013662338257
1623524850.015607,56820,0.5388081073760986
1623524851.26468,56999,0.48142215609550476
1623524853.353567,57299,0.48919677734375
1623524853.395346,57305,0.4868743419647217
1623524854.655435,57484,0.4923170506954193
1623524856.578708,57760,0.5043146014213562
1623524860.480906,58295,0.7147966027259827
1623524861.4906151,58440,0.5426622629165649
1623524862.303639,58556,0.47679850459098816
1623524862.89619,58641,0.4979051649570465
1623524863.44226,58719,0.47200027108192444
1623524863.629738,58746,0.4965214431285858
1623524863.74663,58763,0.5013818144798279
1623524865.676258,59030,0.5355095863342285
1623524867.4273589,59264,0.7208842635154724
1623524867.751126,59311,0.897085964679718
1623524868.587457,59432,0.5871027112007141
1623524870.032922,59640,0.47614574432373047
1623524870.239071,59670,0.4593239724636078
1623524873.7748091,60179,0.548862874507904
1623524873.816885,60185,0.5520151257514954
1623524873.968464,60207,0.5609970688819885
1623524874.598987,60297,0.5460854172706604
1623524875.9156191,60475,0.5703953504562378
1623524880.506984,61122,0.5895176529884338
1623524881.14258,61205,1.0087766647338867
1623524881.638304,61276,0.5168761610984802
1623524882.771561,61438,0.5264372825622559
1623524883.472268,61534,0.6791027188301086
1623524884.451016,61680,0.5601001381874084
1623524887.545411,62139,0.5545368790626526
1623524888.073198,62219,0.6060594916343689
1623524890.120726,62516,0.46108078956604004
1623524890.3267999,62547,0.5844154953956604
1623524892.570474,62874,0.5503217577934265
1623524893.579923,63024,0.5228133797645569
1623524894.896277,63220,0.5093933939933777
1623524895.8273652,63358,0.5354554653167725
1623524896.300728,63428,0.5559783577919006
1623524896.308139,63429,0.5560067296028137
1623524896.86831,63513,0.5440817475318909
1623524897.93088,63671,0.5130952000617981
1623524899.424694,63865,0.5072864890098572
1623524900.295298,63988,0.506827175617218
1623524901.062785,64098,0.5559402108192444
1623524901.989773,64225,0.8483248353004456
1623524903.9215539,64511,0.544029951095581
1623524903.9895191,64521,0.5335902571678162
1623524905.1635761,64687,0.5654764175415039
1623524906.5731661,64889,0.7122900485992432
1623524907.6842391,65054,0.4518646001815796
1623524909.013448,65245,0.7441084384918213
1623524909.331114,65292,0.7574062347412109
1623524909.9928782,65375,0.7390999794006348
1623524910.4999528,65450,0.42824235558509827
1623524910.707375,65481,0.491657018661499
1623524911.514768,65601,0.4429521858692169
1623524911.7956648,65643,0.5083465576171875
1623524912.229158,65709,0.5303831100463867
1623524913.558145,65907,0.4972786009311676
1623524914.513728,66049,0.48693346977233887
1623524916.252424,66298,0.5625956058502197
1623524918.5937128,66647,0.5023249983787537
1623524919.628802,66787,0.9604082107543945
1623524920.719685,66948,0.5425459742546082
1623524920.908054,66976,0.4629185199737549
1623524921.2107048,67021,0.46305298805236816
1623524924.08045,67440,0.459989994764328
1623524924.306108,67474,0.44897380471229553
1623524924.570448,67513,0.5216527581214905
1623524929.634302,68263,0.43782076239585876
1623524929.750458,68281,0.45129308104515076
1623524930.4633238,68378,0.8955393433570862
1623524930.806509,68429,0.43013882637023926
1623524931.358988,68512,0.5529012680053711
1623524931.880874,68590,0.41647401452064514
1623524934.244438,68929,0.40249451994895935
1623524934.659551,68988,0.5810243487358093
1623524935.940802,69171,0.5477535724639893
1623524936.044968,69185,0.5352194905281067
1623524937.933464,69455,0.47109082341194153
1623524938.079521,69476,0.48316851258277893
1623524939.4614358,69662,0.632696807384491
1623524939.85151,69719,0.7190990447998047
1623524940.396304,69798,0.5534874796867371
1623524941.2033238,69915,0.4362325370311737
1623524944.998205,70462,0.40607282519340515
1623524945.214667,70493,0.9227889180183411
1623524945.8221161,70580,0.4562504291534424
1623524946.405459,70656,0.6262648105621338
1623524948.2020822,70915,0.6012598872184753
1623524948.747058,70996,0.4812694787979126
1623524951.6962419,71428,0.5914311408996582
1623524952.5498571,71554,0.5738387703895569
1623524952.7210822,71580,0.5538293719291687
1623524953.4995189,71696,0.5649039149284363
1623524954.5334778,71850,0.5702232718467712
1623524954.9662762,71906,0.49695518612861633
1623524955.309522,71957,1.0282355546951294
1623524955.455096,71979,0.6687772274017334
1623524955.673204,72012,0.4431886374950409
1623524955.8413298,72037,0.525074303150177
1623524957.7036831,72297,0.5437635779380798
1623524957.717282,72299,0.5389170050621033
1623524958.428992,72401,0.5468164682388306
1623524958.449883,72404,0.5539183616638184
1623524959.528249,72558,0.5387141108512878
1623524960.681495,72723,0.5177595019340515
1623524961.7284591,72873,0.5201560854911804
1623524962.719908,73009,0.7379884719848633
1623524963.9039261,73179,0.5632114410400391
1623524964.875604,73318,0.5908440947532654
1623524968.213276,73789,0.5390340685844421
1623524968.246932,73794,0.5294961333274841
1623524968.5633879,73841,0.5038391351699829
1623524969.0165398,73901,0.9813081622123718
1623524969.177699,73924,1.0262393951416016
1623524969.839063,74011,0.7875657677650452
1623524971.129112,74187,0.9400269389152527
1623524971.1787572,74194,0.9949130415916443
1623524975.866115,74865,0.49788689613342285
1623524976.116574,74901,0.5203583240509033
1623524978.050358,75171,0.5552762150764465
1623524980.1492789,75469,0.6214118003845215
1623524980.273241,75487,0.43355903029441833
1623524980.820639,75567,0.5622344017028809
1623524983.3294878,75928,0.4702928960323334
1623524984.187266,76056,0.41641032695770264
1623524984.475717,76099,0.5006025433540344
1623524985.406055,76218,0.592989444732666
1623524986.888885,76431,0.5074647068977356
1623524987.2449238,76482,0.5870642066001892
1623524988.250527,76626,0.5613215565681458
1623524988.5775099,76673,0.5472943782806396
1623524988.800993,76705,0.4791085720062256
1623524989.393122,76790,0.5560958981513977
1623524990.246527,76906,1.0498747825622559
1623524990.2944078,76913,1.0484989881515503
1623524990.36966,76924,0.9654435515403748
1623524992.327588,77198,0.49283871054649353
1623524993.2064729,77324,0.5777645111083984
1623524994.640053,77530,0.5097107887268066
1623524995.477196,77643,1.0139838457107544
1623524996.5785449,77802,0.5535438060760498
1623524997.3043149,77901,0.6777134537696838
1623524998.943389,78135,0.5742191672325134
1623524999.478646,78208,0.7222404479980469
1623524999.8600461,78265,0.72016841173172
1623525003.354441,78775,0.4683890640735626
1623525003.808018,78843,0.5165748596191406
1623525004.3264909,78920,0.472400039434433
1623525004.422462,78934,0.48719608783721924
1623525004.687482,78973,0.5537359714508057
1623525004.900785,79005,0.5640968680381775
1623525007.02745,79309,0.418243408203125
1623525007.794579,79418,0.565101683139801
1623525009.0298848,79597,0.46775782108306885
1623525010.5050209,79812,0.474738210439682
1623525011.6700459,79975,0.3529561758041382
1623525011.8306859,79998,0.7383314967155457
1623525012.059103,80031,1.0122196674346924
1623525012.086774,80035,0.9819604754447937
1623525012.5372841,80100,0.44080451130867004
1623525012.9816551,80165,0.5985864996910095
1623525014.662483,80390,0.35087859630584717
1623525014.774375,80406,0.5977835059165955
1623525015.7787561,80550,0.5776374936103821
1623525015.9601128,80576,0.5800043940544128
1623525016.217386,80613,0.46374642848968506
1623525017.701528,80826,0.4646420478820801
1623525018.8847191,80996,0.48231396079063416
1623525019.017497,81015,0.50013667345047
1623525019.7269928,81117,0.46782615780830383
1623525021.590566,81381,0.48504623770713806
1623525022.378453,81494,0.47974133491516113
1623525022.625432,81529,0.4889892339706421
1623525025.67607,81952,0.5626946091651917
1623525031.189022,82736,0.5671483874320984
1623525031.4553359,82770,0.5695221424102783
1623525031.926843,82831,0.36612460017204285
1623525032.049931,82849,0.653360903263092
1623525033.582706,83075,0.45845553278923035
1623525033.931256,83127,0.4768567979335785
1623525034.910325,83267,0.4526475965976715
1623525036.652252,83510,0.9393325448036194
1623525038.438957,83762,0.471537709236145
1623525039.5686002,83923,0.4781191051006317
1623525041.331361,84165,0.9276412129402161
1623525041.554523,84197,0.7730064988136292
1623525042.929368,84394,0.45421114563941956
1623525043.03518,84409,0.46133652329444885
1623525044.3858109,84601,0.554152250289917
1623525044.9546812,84686,0.5601987242698669
1623525045.32204,84740,0.5233778357505798
1623525045.911593,84818,0.8457091450691223
1623525047.4351192,85020,0.5783472061157227
1623525047.6564028,85052,0.4501148760318756
1623525047.911981,85089,0.5400172472000122
1623525048.4750469,85169,0.5196952223777771
1623525049.5305889,85320,0.4982961416244507
1623525050.8352761,85508,0.49021491408348083
1623525051.051436,85539,0.5118011832237244
1623525051.2836428,85572,0.5501698851585388
1623525052.1355462,85686,1.032039761543274
1623525052.575138,85749,0.4370836317539215
1623525054.221163,85985,0.5653089284896851
1623525054.4247649,86014,0.5215880274772644
1623525057.5816078,86452,0.540364146232605
1623525058.910305,86649,0.5453891754150391
1623525059.888167,86780,0.44883298873901367
1623525059.978806,86793,0.42615067958831787
1623525060.300815,86839,0.5408665537834167
1623525060.4848561,86865,0.5748896598815918
1623525061.4873059,87008,0.5332837700843811
1623525064.197354,87393,0.4781010150909424
1623525064.671349,87450,0.48715558648109436
1623525065.485404,87556,0.42979905009269714
1623525065.9531,87621,0.5851069688796997
1623525066.270611,87666,0.5195578336715698
1623525067.506727,87829,0.6173637509346008
1623525069.402688,88093,0.5310258865356445
1623525069.7183518,88137,0.5049441456794739
1623525071.420888,88374,0.49751874804496765
1623525071.900506,88441,0.4730236828327179
1623525073.573906,88674,0.4898186922073364
1623525074.23469,88766,0.5256120562553406
1623525074.5853179,88815,0.4869230091571808
1623525075.355625,88922,0.5076473355293274
1623525077.795487,89262,0.5272846817970276
1623525078.464206,89347,0.8477898240089417
1623525078.577706,89363,1.0011985301971436
1623525081.336341,89745,0.7624845504760742
1623525081.454943,89762,0.9961321353912354
1623525082.227844,89873,0.5607731938362122
1623525082.3622231,89892,0.6064913868904114
1623525082.931087,89973,0.45827484130859375
1623525083.3670049,90035,0.5410835146903992
1623525084.901016,90237,0.4350176155567169
1623525086.445348,90450,0.5490134358406067
1623525090.98341,91074,0.4894244372844696
1623525091.128273,91094,0.5013739466667175
1623525092.621089,91300,0.5180790424346924
1623525093.884425,91474,0.5103000998497009
1623525094.987284,91624,0.5088719725608826
1623525095.131667,91644,0.5075653195381165
1623525095.153291,91647,0.5078741908073425
1623525095.600708,91709,0.5205258131027222
1623525095.7672079,91732,0.5060412287712097
1623525095.788896,91735,0.5039120316505432
1623525098.411137,92094,0.49215683341026306
1623525098.596708,92120,0.5326051115989685
1623525099.943229,92309,0.49810683727264404
1623525103.002256,92729,0.5353719592094421
1623525103.4266481,92788,0.4651029109954834
1623525103.440819,92790,0.4654324948787689
1623525103.662912,92821,0.4894728660583496
1623525104.2444339,92892,0.3054175078868866
1623525105.9801788,93126,0.5108566284179688
1623525106.682555,93223,0.5427889227867126
1623525108.506142,93471,0.4931829869747162
1623525111.433333,93901,0.5098771452903748
1623525112.528961,94061,0.5403407216072083
1623525114.8061929,94380,0.4439384937286377
1623525115.1121411,94424,0.5854846835136414
1623525115.913887,94536,0.46599528193473816
